NR	FILENR	ID	SYMBOL	USE	TRACE	RU	PL
78307	-1	63583	DIA_PAL_6080_BONVIAN_NEWLANDLORD_INFO	"AI_OUTPUT(SELF,OTHER,""dia_PAL_6080_Bonvian_NewLandLord_04_05"")"	SUBTITLE	Ты говорил почти со всеми в деревне. У тебя есть на примете кто-то подходящий?	Ňű ăîâîđčë ďî÷ňč ńî âńĺěč â äĺđĺâíĺ. Ó ňĺá˙ ĺńňü íŕ ďđčěĺňĺ ęňî-ňî ďîäőîä˙ůčé?
78308	-1	63583	DIA_PAL_6080_BONVIAN_NEWLANDLORD_INFO	"AI_OUTPUT(OTHER,SELF,""dia_PAL_6080_Bonvian_NewLandLord_15_02"")"	SUBTITLE	Есть, но я должерн спросить.	Ĺńňü, íî ˙ äîëćĺđí ńďđîńčňü.
78309	-1	63583	DIA_PAL_6080_BONVIAN_NEWLANDLORD_INFO	"AI_OUTPUT(SELF,OTHER,""dia_PAL_6080_Bonvian_NewLandLord_04_06"")"	SUBTITLE	Дай мне знать ответ.	Äŕé ěíĺ çíŕňü îňâĺň.
78310	2974	220070	DIA_PAL_6080_BONVIAN_NEWLANDLORD_INFO	B_STARTMISSION.FIRSTNOTE	LOG_ADDENTRY.PAR1	Лорд Бонвиан и Кайо что-то задумали сделать с часовней в дальней части острова.	Ëîđä Áîíâčŕí č Ęŕéî ÷ňî-ňî çŕäóěŕëč ńäĺëŕňü ń ÷ŕńîâíĺé â äŕëüíĺé ÷ŕńňč îńňđîâŕ.
78311	2974	220071	DIA_PAL_6080_BONVIAN_NEWLANDLORDOK	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Грегор и Матильда - отличные кандидаты...	Ăđĺăîđ č Ěŕňčëüäŕ - îňëč÷íűĺ ęŕíäčäŕňű...
78312	-1	63586	DIA_PAL_6080_BONVIAN_NEWLANDLORDOK_INFO	"AI_OUTPUT(OTHER,SELF,""dia_PAL_6080_Bonvian_NewLandLordOK_15_00"")"	SUBTITLE	Грегор и Матильда - отличные кандидаты.	Ăđĺăîđ č Ěŕňčëüäŕ - îňëč÷íűĺ ęŕíäčäŕňű.
78313	-1	63586	DIA_PAL_6080_BONVIAN_NEWLANDLORDOK_INFO	"AI_OUTPUT(OTHER,SELF,""dia_PAL_6080_Bonvian_NewLandLordOK_15_01"")"	SUBTITLE	Они здесь давно, знают все о деревне и их уважают.	Îíč çäĺńü äŕâíî, çíŕţň âńĺ î äĺđĺâíĺ č čő óâŕćŕţň.
78314	-1	63586	DIA_PAL_6080_BONVIAN_NEWLANDLORDOK_INFO	"AI_OUTPUT(SELF,OTHER,""dia_PAL_6080_Bonvian_NewLandLordOK_04_01"")"	SUBTITLE	Тогда решено. Я с ними поговорю позже. Все формальности мы уладим.	Ňîăäŕ đĺřĺíî. ß ń íčěč ďîăîâîđţ ďîçćĺ. Âńĺ ôîđěŕëüíîńňč ěű óëŕäčě.
78315	-1	63586	DIA_PAL_6080_BONVIAN_NEWLANDLORDOK_INFO	"AI_OUTPUT(SELF,OTHER,""dia_PAL_6080_Bonvian_NewLandLordOK_04_02"")"	SUBTITLE	Благодарю за помощь. Прими это жалование.	Áëŕăîäŕđţ çŕ ďîěîůü. Ďđčěč ýňî ćŕëîâŕíčĺ.
78316	2974	220076	DIA_PAL_6080_BONVIAN_NEWLANDLORDOK_INFO	B_SUCCESSMISSION.LASTNODE	LOG_ADDENTRY.PAR1	Лорд Бонвиан остался доволен моей помощью в поиске лендлорда.	Ëîđä Áîíâčŕí îńňŕëń˙ äîâîëĺí ěîĺé ďîěîůüţ â ďîčńęĺ ëĺíäëîđäŕ.
78317	-1	63592	DIA_PAL_7000_MARRIC_ANKUNFT_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_Ankunft_04_00"")"	SUBTITLE	Привет, я могу тебе как-то помочь?	Ďđčâĺň, ˙ ěîăó ňĺáĺ ęŕę-ňî ďîěî÷ü?
78318	-1	63592	DIA_PAL_7000_MARRIC_ANKUNFT_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_PAL_7000_Marric_Ankunft_04_01"")"	SUBTITLE	Я здесь по приказу лорда Хагена. Ему нужен доклад о состоянии рудных месторождений.	Jestem tu z rozkazu Lorda Hagena. Ĺěó íóćĺí äîęëŕä î ńîńňî˙íčč đóäíűő ěĺńňîđîćäĺíčé.
78319	-1	63592	DIA_PAL_7000_MARRIC_ANKUNFT_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_PAL_7000_Marric_Ankunft_04_06"")"	SUBTITLE	Майк из замка в Вальдусе предложил мне передать новости сюда и узнать, нужна ли помощь из замка.	Ěŕéę čç çŕěęŕ â Âŕëüäóńĺ ďđĺäëîćčë ěíĺ ďĺđĺäŕňü íîâîńňč ńţäŕ č óçíŕňü, íóćíŕ ëč ďîěîůü čç çŕěęŕ.
78320	-1	63592	DIA_PAL_7000_MARRIC_ANKUNFT_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_PAL_7000_Marric_Ankunft_04_02"")"	SUBTITLE	Но когда я пришел в эту долину через пещеру, началось землетрясение и вход завалило.	Íî ęîăäŕ ˙ ďđčřĺë â ýňó äîëčíó ÷ĺđĺç ďĺůĺđó, íŕ÷ŕëîńü çĺěëĺňđ˙ńĺíčĺ č âőîä çŕâŕëčëî.
78321	-1	63592	DIA_PAL_7000_MARRIC_ANKUNFT_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_Ankunft_04_03"")"	SUBTITLE	О-о-о, плохие новости. Похоже, придется полностью переключиться с добычи на разбор завала...	Î-î-î, ďëîőčĺ íîâîńňč. Ďîőîćĺ, ďđčäĺňń˙ ďîëíîńňüţ ďĺđĺęëţ÷čňüń˙ ń äîáű÷č íŕ đŕçáîđ çŕâŕëŕ...
78322	-1	63592	DIA_PAL_7000_MARRIC_ANKUNFT_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_PAL_7000_Marric_Ankunft_04_04"")"	SUBTITLE	Именно так.	Właśnie.
78323	-1	63592	DIA_PAL_7000_MARRIC_ANKUNFT_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_Ankunft_04_05"")"	SUBTITLE	Не совсем. Это не так просто, как ты думаешь.	Íĺ ńîâńĺě. Ýňî íĺ ňŕę ďđîńňî, ęŕę ňű äóěŕĺřü.
78324	2975	220084	DIA_PAL_7000_MARRIC_ANKUNFT_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я говорил с Мариком и объяснил ему текущую ситуацию. Теперь я должен спросить у него, что же мне делать, чтобы найти выход отсюда.	ß ăîâîđčë ń Ěŕđčęîě č îáú˙ńíčë ĺěó ňĺęóůóţ ńčňóŕöčţ. Ňĺďĺđü ˙ äîëćĺí ńďđîńčňü ó íĺăî, ÷ňî ćĺ ěíĺ äĺëŕňü, ÷ňîáű íŕéňč âűőîä îňńţäŕ.
78325	2975	220085	DIA_PAL_7000_MARRIC_WEITER	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Дорога отрезана, как быть дальше?	Äîđîăŕ îňđĺçŕíŕ, ęŕę áűňü äŕëüřĺ?
78326	-1	63596	DIA_PAL_7000_MARRIC_WEITER_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_PAL_7000_Marric_Weiter_04_00"")"	SUBTITLE	Дорога отрезана, как быть дальше?	Äîđîăŕ îňđĺçŕíŕ, ęŕę áűňü äŕëüřĺ?
78327	-1	63596	DIA_PAL_7000_MARRIC_WEITER_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_Weiter_04_01"")"	SUBTITLE	Как я уже сказал, все не так просто.	Ęŕę ˙ óćĺ ńęŕçŕë, âńĺ íĺ ňŕę ďđîńňî.
78328	-1	63596	DIA_PAL_7000_MARRIC_WEITER_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_Weiter_04_02"")"	SUBTITLE	У нас здесь несколько задач в долине. Маги ведут раскопки, рудокопы добывают железо. Также мы пробились в небольшую долину.	Ó íŕń çäĺńü íĺńęîëüęî çŕäŕ÷ â äîëčíĺ. Ěŕăč âĺäóň đŕńęîďęč, đóäîęîďű äîáűâŕţň ćĺëĺçî. Ňŕęćĺ ěű ďđîáčëčńü â íĺáîëüřóţ äîëčíó.
78329	-1	63596	DIA_PAL_7000_MARRIC_WEITER_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_Weiter_04_03"")"	SUBTITLE	Правда пришлось сразу отгородиться от долины решеткой, так как оттуда постоянно приходили глорхи.	Ďđŕâäŕ ďđčřëîńü ńđŕçó îňăîđîäčňüń˙ îň äîëčíű đĺřĺňęîé, ňŕę ęŕę îňňóäŕ ďîńňî˙ííî ďđčőîäčëč ăëîđőč.
78330	-1	63596	DIA_PAL_7000_MARRIC_WEITER_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_Weiter_04_04"")"	SUBTITLE	У нас слишком много работы, чтобы отправить всех на расчистку завала. Это займет несколько дней или недель.	Ó íŕń ńëčřęîě ěíîăî đŕáîňű, ÷ňîáű îňďđŕâčňü âńĺő íŕ đŕń÷čńňęó çŕâŕëŕ. Ýňî çŕéěĺň íĺńęîëüęî äíĺé čëč íĺäĺëü.
78331	-1	63596	DIA_PAL_7000_MARRIC_WEITER_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_Weiter_04_05"")"	SUBTITLE	Однако ты можешь немного поработать и помочь всем выполнить их задачи. Тогда расчистка займет меньше времени.	Îäíŕęî ňű ěîćĺřü íĺěíîăî ďîđŕáîňŕňü č ďîěî÷ü âńĺě âűďîëíčňü čő çŕäŕ÷č. Ňîăäŕ đŕń÷čńňęŕ çŕéěĺň ěĺíüřĺ âđĺěĺíč.
78332	-1	63596	DIA_PAL_7000_MARRIC_WEITER_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_PAL_7000_Marric_Weiter_04_06"")"	SUBTITLE	Похоже, мне не остается ничего другого. Что я могу сделать?	Ďîőîćĺ, ěíĺ íĺ îńňŕĺňń˙ íč÷ĺăî äđóăîăî. Co mogę zrobić?
78333	-1	63596	DIA_PAL_7000_MARRIC_WEITER_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_Weiter_04_07"")"	SUBTITLE	Поспрашивай других. Если им будет нужна твоя помощь, помоги им.	Ďîńďđŕřčâŕé äđóăčő. Ĺńëč čě áóäĺň íóćíŕ ňâî˙ ďîěîůü, ďîěîăč čě.
78334	-1	63596	DIA_PAL_7000_MARRIC_WEITER_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_Weiter_04_08"")"	SUBTITLE	Ну или помахай волшебной палочкой, и может быть тебе повезет.	Íó čëč ďîěŕőŕé âîëřĺáíîé ďŕëî÷ęîé, č ěîćĺň áűňü ňĺáĺ ďîâĺçĺň.
78335	-1	63596	DIA_PAL_7000_MARRIC_WEITER_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_PAL_7000_Marric_Weiter_04_09"")"	SUBTITLE	Если б такая палочка у меня была...	Ĺńëč á ňŕęŕ˙ ďŕëî÷ęŕ ó ěĺí˙ áűëŕ...
78336	-1	63596	DIA_PAL_7000_MARRIC_WEITER_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_Weiter_04_10"")"	SUBTITLE	Как бы то ни было, берись за работу!	Ęŕę áű ňî íč áűëî, áĺđčńü çŕ đŕáîňó!
78337	2975	220097	DIA_PAL_7000_MARRIC_WEITER_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Десятник Марик узнал от меня о завале. Рудокопы расчистят завал, но им понадобится время.	Äĺń˙ňíčę Ěŕđčę óçíŕë îň ěĺí˙ î çŕâŕëĺ. Đóäîęîďű đŕń÷čńň˙ň çŕâŕë, íî čě ďîíŕäîáčňń˙ âđĺě˙.
78338	2975	220098	DIA_PAL_7000_MARRIC_WEITER_INFO	B_STARTMISSION.FIRSTNOTE	LOG_ADDENTRY.PAR1	Чтобы найти выход отсюда, я должен помогать другим. Тогда Марик ускорит расчистку завала.	×ňîáű íŕéňč âűőîä îňńţäŕ, ˙ äîëćĺí ďîěîăŕňü äđóăčě. Ňîăäŕ Ěŕđčę óńęîđčň đŕń÷čńňęó çŕâŕëŕ.
78339	2975	220099	DIA_PAL_7000_MARRIC_FREISCHALTEN	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Что скажешь?	Co o tym sądzisz?
78340	-1	63600	DIA_PAL_7000_MARRIC_FREISCHALTEN_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_PAL_7000_Marric_freischalten_04_00"")"	SUBTITLE	Что скажешь?	Co na to powiesz?
78341	2975	220101	DIA_PAL_7000_MARRIC_FREISCHALTEN_INFO	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Помощь оказана	Ďîěîůü îęŕçŕíŕ 
78342	-1	63600	DIA_PAL_7000_MARRIC_FREISCHALTEN_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_freischalten_04_01"")"	SUBTITLE	Нет, этого недостаточно. Поищи, кому еще нужна помощь	Íĺň, ýňîăî íĺäîńňŕňî÷íî. Ďîčůč, ęîěó ĺůĺ íóćíŕ ďîěîůü
78343	-1	63600	DIA_PAL_7000_MARRIC_FREISCHALTEN_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_PAL_7000_Marric_freischalten_04_02"")"	SUBTITLE	Хорошо, увидимся.	Őîđîřî, óâčäčěń˙.
78344	-1	63600	DIA_PAL_7000_MARRIC_FREISCHALTEN_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_freischalten_04_03"")"	SUBTITLE	Да, похоже, ты помог многим людям, а значит, теперь я могу со спокойной душой отправить людей на расчистку завала.	Äŕ, ďîőîćĺ, ňű ďîěîă ěíîăčě ëţä˙ě, ŕ çíŕ÷čň, ňĺďĺđü ˙ ěîăó ńî ńďîęîéíîé äóřîé îňďđŕâčňü ëţäĺé íŕ đŕń÷čńňęó çŕâŕëŕ.
78345	-1	63600	DIA_PAL_7000_MARRIC_FREISCHALTEN_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_freischalten_04_04"")"	SUBTITLE	И еще. Даже так расчистка займет некоторое время. Так как ты заслужил мое доверие, я разрешу тебе отправиться в долину.	Č ĺůĺ. Äŕćĺ ňŕę đŕń÷čńňęŕ çŕéěĺň íĺęîňîđîĺ âđĺě˙. Ňŕę ęŕę ňű çŕńëóćčë ěîĺ äîâĺđčĺ, ˙ đŕçđĺřó ňĺáĺ îňďđŕâčňüń˙ â äîëčíó.
78346	-1	63600	DIA_PAL_7000_MARRIC_FREISCHALTEN_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_freischalten_04_05"")"	SUBTITLE	Охрана уже в курсе. И еще: можешь поговорить с магами.	Îőđŕíŕ óćĺ â ęóđńĺ. Č ĺůĺ: ěîćĺřü ďîăîâîđčňü ń ěŕăŕěč.
78347	-1	63600	DIA_PAL_7000_MARRIC_FREISCHALTEN_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_PAL_7000_Marric_freischalten_04_06"")"	SUBTITLE	Хорошо, я осмотрюсь и пообщаюсь.	Őîđîřî, ˙ îńěîňđţńü č ďîîáůŕţńü.
78348	2975	220109	DIA_PAL_7000_MARRIC_FREISCHALTEN_INFO	B_SUCCESSMISSION.LASTNODE	LOG_ADDENTRY.PAR1	Я помог всем в лагере добытчиков руды.	ß ďîěîă âńĺě â ëŕăĺđĺ äîáűň÷čęîâ đóäű.
78349	2975	220110	DIA_PAL_7000_MARRIC_FREISCHALTEN_INFO	B_SUCCESSMISSION.LASTNODE	LOG_ADDENTRY.PAR1	Я помог многим в лагере добытчиков руды.	ß ďîěîă ěíîăčě â ëŕăĺđĺ äîáűň÷čęîâ đóäű.
78350	2975	220111	DIA_PAL_7000_MARRIC_FREISCHALTEN_INFO	B_STARTMISSION.FIRSTNOTE	LOG_ADDENTRY.PAR1	Рудокопы принялись расчищать завал. Пока они заняты, Марик предложил пообщаться с магами, а также он разрешил мне отправиться в долину.	Đóäîęîďű ďđčí˙ëčńü đŕń÷čůŕňü çŕâŕë. Ďîęŕ îíč çŕí˙ňű, Ěŕđčę ďđĺäëîćčë ďîîáůŕňüń˙ ń ěŕăŕěč, ŕ ňŕęćĺ îí đŕçđĺřčë ěíĺ îňďđŕâčňüń˙ â äîëčíó.
78351	2975	220112	DIA_PAL_7000_MARRIC_LERNEN	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Можешь меня чему-нибудь научить?	Możesz mnie czegoś nauczyć?
78352	-1	63603	DIA_PAL_7000_MARRIC_LERNEN_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_PAL_7000_Marric_lernen_04_00"")"	SUBTITLE	Можешь меня чему-нибудь научить?	Możesz mnie czegoś nauczyć?
78353	-1	63603	DIA_PAL_7000_MARRIC_LERNEN_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_lernen_04_01"")"	SUBTITLE	Я могу научить тебя обращаться с одноручным оружием.	ß ěîăó íŕó÷čňü ňĺá˙ îáđŕůŕňüń˙ ń îäíîđó÷íűě îđóćčĺě.
78354	-1	63603	DIA_PAL_7000_MARRIC_LERNEN_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_lernen_04_02"")"	SUBTITLE	Также я могу продать тебе кое-какие вещи. Со временем много чего накопилось.	Ňŕęćĺ ˙ ěîăó ďđîäŕňü ňĺáĺ ęîĺ-ęŕęčĺ âĺůč. Ńî âđĺěĺíĺě ěíîăî ÷ĺăî íŕęîďčëîńü.
78355	2975	220116	DIA_PAL_7000_MARRIC_LERNEN_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Десятник Марик может научить меня обращаться с одноручным оружием. Также он может продать мне кое-какие товары.	Äĺń˙ňíčę Ěŕđčę ěîćĺň íŕó÷čňü ěĺí˙ îáđŕůŕňüń˙ ń îäíîđó÷íűě îđóćčĺě. Ňŕęćĺ îí ěîćĺň ďđîäŕňü ěíĺ ęîĺ-ęŕęčĺ ňîâŕđű.
78356	2975	220117	DIA_PAL_7000_MARRIC_WARE	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Покажи мне свои товары!	Pokaż mi swoje towary.
78357	-1	63606	DIA_PAL_7000_MARRIC_WARE_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_PAL_7000_Marric_ware_04_00"")"	SUBTITLE	Покажи мне свои товары!	Pokaż mi swoje towary.
78358	-1	63606	DIA_PAL_7000_MARRIC_WARE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_ware_04_01"")"	SUBTITLE	Вот, смотри.	Więc... Patrz!
78359	2975	220120	DIA_PAL_7000_MARRIC_TEACHER	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Я хочу научиться сражаться!	ß őî÷ó íŕó÷čňüń˙ ńđŕćŕňüń˙!
78360	-1	63609	DIA_PAL_7000_MARRIC_TEACHER_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_PAL_7000_Marric_Teacher_04_00"")"	SUBTITLE	Я хочу научиться сражаться!	ß őî÷ó íŕó÷čňüń˙ ńđŕćŕňüń˙!
78361	-1	63609	DIA_PAL_7000_MARRIC_TEACHER_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_Teacher_04_01"")"	SUBTITLE	Скажи, что именно ты хочешь знать?	Ńęŕćč, ÷ňî čěĺííî ňű őî÷ĺřü çíŕňü?
78362	2975	220123	DIA_PAL_7000_MARRIC_TEACHER_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	(НАЗАД)	(WRÓĆ)
78363	2975	220124	DIA_PAL_7000_MARRIC_EINHAND_1	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	(НАЗАД)	(WRÓĆ)
78364	2975	220125	DIA_PAL_7000_MARRIC_EINHAND_5	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	(НАЗАД)	(WRÓĆ)
78365	-1	63617	DIA_PAL_7000_MARRIC_ABOUTCOLLAPSE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_AboutCollapse_04_00"")"	SUBTITLE	Вот ты где! Откуда ты появился? Я всего на секунду отвернулся...	Proszę bardzo! Îňęóäŕ ňű ďî˙âčëń˙? ß âńĺăî íŕ ńĺęóíäó îňâĺđíóëń˙...
78366	-1	63617	DIA_PAL_7000_MARRIC_ABOUTCOLLAPSE_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_PAL_7000_Marric_AboutCollapse_15_01"")"	SUBTITLE	Я...	Ja...
78367	-1	63617	DIA_PAL_7000_MARRIC_ABOUTCOLLAPSE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_AboutCollapse_04_01"")"	SUBTITLE	(гордо) Мы расчистили завал. Благодаря твоей помощи я смог взять сразу несколько крепких ребят и мы справились за час.	(ăîđäî) Ěű đŕń÷čńňčëč çŕâŕë. Áëŕăîäŕđ˙ ňâîĺé ďîěîůč ˙ ńěîă âç˙ňü ńđŕçó íĺńęîëüęî ęđĺďęčő đĺá˙ň č ěű ńďđŕâčëčńü çŕ ÷ŕń.
78368	-1	63617	DIA_PAL_7000_MARRIC_ABOUTCOLLAPSE_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_PAL_7000_Marric_AboutCollapse_15_02"")"	SUBTITLE	Это хорошо. Но мне нужен отчет о добыче железа.	To dobrze. Íî ěíĺ íóćĺí îň÷ĺň î äîáű÷ĺ ćĺëĺçŕ.
78369	-1	63617	DIA_PAL_7000_MARRIC_ABOUTCOLLAPSE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_AboutCollapse_04_02"")"	SUBTITLE	Что-то такое ты вроде говорил, да...	×ňî-ňî ňŕęîĺ ňű âđîäĺ ăîâîđčë, äŕ...
78370	-1	63617	DIA_PAL_7000_MARRIC_ABOUTCOLLAPSE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_PAL_7000_Marric_AboutCollapse_04_03"")"	SUBTITLE	Отчет для Майка уже давно готов. Я переправил его в замок, когда расчистили завал.	Îň÷ĺň äë˙ Ěŕéęŕ óćĺ äŕâíî ăîňîâ. ß ďĺđĺďđŕâčë ĺăî â çŕěîę, ęîăäŕ đŕń÷čńňčëč çŕâŕë.
