NR	FILENR	ID	SYMBOL	USE	TRACE	RU	PL
65148	-1	58010	DIA_EX_RHODOS_HI_RIGHTHAND	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_Hi_righthand_08_01"")"	SUBTITLE	Я убеждаюсь, что приказы Соломона доходят до общественности и наших людей.	ß óáĺćäŕţńü, ÷ňî ďđčęŕçű Ńîëîěîíŕ äîőîä˙ň äî îáůĺńňâĺííîńňč č íŕřčő ëţäĺé.
65149	-1	58010	DIA_EX_RHODOS_HI_RIGHTHAND	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_Hi_righthand_08_02"")"	SUBTITLE	Я также даю советы Соломону и снабжаю команду оружием, доспехами и спиртными напитками.	ß ňŕęćĺ äŕţ ńîâĺňű Ńîëîěîíó č ńíŕáćŕţ ęîěŕíäó îđóćčĺě, äîńďĺőŕěč č ńďčđňíűěč íŕďčňęŕěč.
65150	2839	205807	DIA_EX_RHODOS_PRETRADE	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Ты можешь что-нибудь продать?	Masz może coś do sprzedania?
65151	-1	58013	DIA_EX_RHODOS_PRETRADE_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Rhodos_pretrade_15_00"")"	SUBTITLE	Ты можешь что-нибудь продать?	Masz coś do sprzedania?
65152	-1	58013	DIA_EX_RHODOS_PRETRADE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_pretrade_08_01"")"	SUBTITLE	Конечно, я продаю всем, кто платит.	Ęîíĺ÷íî, ˙ ďđîäŕţ âńĺě, ęňî ďëŕňčň.
65153	2839	205810	DIA_EX_RHODOS_PRETRADE_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я получаю мечи, доспехи и ликер с Родоса.	ß ďîëó÷ŕţ ěĺ÷č, äîńďĺőč č ëčęĺđ ń Đîäîńŕ.
65154	2839	205811	DIA_EX_RHODOS_ARMORS	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	А доспехи продаешь?	Ŕ äîńďĺőč ďđîäŕĺřü?
65155	-1	58016	DIA_EX_RHODOS_ARMORS_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Rhodos_armors_15_00"")"	SUBTITLE	А доспехи продаешь?	Ŕ äîńďĺőč ďđîäŕĺřü?
65156	-1	58016	DIA_EX_RHODOS_ARMORS_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_armors_08_01"")"	SUBTITLE	Хм... А у тебя деньги найдутся?	Hmm... Ŕ ó ňĺá˙ äĺíüăč íŕéäóňń˙?
65157	-1	58016	DIA_EX_RHODOS_ARMORS_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_armors_08_02"")"	SUBTITLE	У меня есть легкая броня, но как и говорил, она дорогая.	Ó ěĺí˙ ĺńňü ëĺăęŕ˙ áđîí˙, íî ęŕę č ăîâîđčë, îíŕ äîđîăŕ˙.
65158	2839	205815	DIA_EX_RHODOS_BUYARMORS	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Дай мне доспехи.	Daj mi tę zbroję.
65159	-1	58019	DIA_EX_RHODOS_BUYARMORS_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Rhodos_buyarmors_15_00"")"	SUBTITLE	Дай мне доспехи.	Daj mi jakąś zbroję.
65160	-1	58019	DIA_EX_RHODOS_BUYARMORS_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_buyarmors_08_01"")"	SUBTITLE	Чего тебе?	Czego chcesz?
65161	-1	58019	DIA_EX_RHODOS_BUYARMORS_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_buyarmors_08_02"")"	SUBTITLE	Если у тебя уже есть доспехи и ты хочешь их продать, я могу обменять новую броню немного дешевле.	Ĺńëč ó ňĺá˙ óćĺ ĺńňü äîńďĺőč č ňű őî÷ĺřü čő ďđîäŕňü, ˙ ěîăó îáěĺí˙ňü íîâóţ áđîíţ íĺěíîăî äĺřĺâëĺ.
65162	-1	58019	DIA_EX_RHODOS_BUYARMORS_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_buyarmors_08_03"")"	SUBTITLE	Этот кожаный доспех стоит 200 золотых.	Ýňîň ęîćŕíűé äîńďĺő ńňîčň 200 çîëîňűő.
65163	-1	58019	DIA_EX_RHODOS_BUYARMORS_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_buyarmors_08_04"")"	SUBTITLE	Ничего не могу сделать с тряпками, которые сейчас на тебе, но может у тебя есть другие.	Íč÷ĺăî íĺ ěîăó ńäĺëŕňü ń ňđ˙ďęŕěč, ęîňîđűĺ ńĺé÷ŕń íŕ ňĺáĺ, íî ěîćĺň ó ňĺá˙ ĺńňü äđóăčĺ.
65164	-1	58019	DIA_EX_RHODOS_BUYARMORS_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_buyarmors_08_05"")"	SUBTITLE	О чем я говорю. Сначала реши, какую броню ты хотешь иметь.	Î ÷ĺě ˙ ăîâîđţ. Ńíŕ÷ŕëŕ đĺřč, ęŕęóţ áđîíţ ňű őîňĺřü čěĺňü.
65165	-1	58019	DIA_EX_RHODOS_BUYARMORS_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_buyarmors_08_06"")"	SUBTITLE	У меня красивая кожаная броня, высококачественная меховая броня и даже кольчуга.	Ó ěĺí˙ ęđŕńčâŕ˙ ęîćŕíŕ˙ áđîí˙, âűńîęîęŕ÷ĺńňâĺííŕ˙ ěĺőîâŕ˙ áđîí˙ č äŕćĺ ęîëü÷óăŕ.
65166	2839	205823	DIA_EX_RHODOS_BUYARMORS_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Дай мне охотничий доспех.	Äŕé ěíĺ îőîňíč÷čé äîńďĺő.
65167	2839	205824	DIA_EX_RHODOS_BUYARMORS_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Усиленный охотничий доспех - именно то, что я ищу.	Wzmocniony pancerz myśliwski - Wzmocniony pancerz myśliwski
65168	2839	205825	DIA_EX_RHODOS_BUYARMORS_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Я беру одежду охотника.	ß áĺđó îäĺćäó îőîňíčęŕ.
65169	-1	58021	B_RHODOS_ARMOR_RABBATT	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_buyarmors_Rabbatt_08_00"")"	SUBTITLE	Я хочу сохранить мои нынешние доспехи.	ß őî÷ó ńîőđŕíčňü ěîč íűíĺříčĺ äîńďĺőč.
65170	-1	58021	B_RHODOS_ARMOR_RABBATT	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_buyarmors_Rabbatt_08_01"")"	SUBTITLE	Оставляешь мне свой меховой доспех, и получаешь кольчугу на 200 золотых дешевле. Ну, что скажешь?	Îńňŕâë˙ĺřü ěíĺ ńâîé ěĺőîâîé äîńďĺő, č ďîëó÷ŕĺřü ęîëü÷óăó íŕ 200 çîëîňűő äĺřĺâëĺ. No i co ty na to?
65171	-1	58021	B_RHODOS_ARMOR_RABBATT	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_buyarmors_Rabbatt_08_02"")"	SUBTITLE	Что же, если ты дашь мне свою старую кожаную броню, то я скину 100 золотых. Ну, что решил?	×ňî ćĺ, ĺńëč ňű äŕřü ěíĺ ńâîţ ńňŕđóţ ęîćŕíóţ áđîíţ, ňî ˙ ńęčíó 100 çîëîňűő. Tak więc, co zdecydowałeś?
65172	-1	58021	B_RHODOS_ARMOR_RABBATT	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_buyarmors_Rabbatt_08_03"")"	SUBTITLE	Ладно, но это не дешево.	Ëŕäíî, íî ýňî íĺ äĺřĺâî.
65173	2839	205830	B_RHODOS_ARMOR_RABBATT	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	(Купить охотничий доспех 30-20-40 (250 золотых))	(Ęóďčňü îőîňíč÷čé äîńďĺő 30-20-40 (250 çîëîňűő))
65174	2839	205831	B_RHODOS_ARMOR_RABBATT	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	(Купить усиленный охотничий доспех 50-30-50-10-10 (500 золотых)	(Ęóďčňü óńčëĺííűé îőîňíč÷čé äîńďĺő 50-30-50-10-10 (500 sztuk złota)
65175	2839	205832	B_RHODOS_ARMOR_RABBATT	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Я беру доспехи, вот старые. (500 золотых)	ß áĺđó äîńďĺőč, âîň ńňŕđűĺ. (500 sztuk złota)
65176	2839	205833	B_RHODOS_ARMOR_RABBATT	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Я принимаю твое предложение! (400 золотых)	ß ďđčíčěŕţ ňâîĺ ďđĺäëîćĺíčĺ! (400 çîëîňűő)
65177	2839	205834	B_RHODOS_ARMOR_RABBATT	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	(Купить одежду охотника 30-30-30-10-10 (750 золотых)	(Ęóďčňü îäĺćäó îőîňíčęŕ 30-30-30-10-10 (750 çîëîňűő)
65178	2839	205835	B_RHODOS_ARMOR_RABBATT	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Я беру доспехи, вот мой старый. (750 золотых)	ß áĺđó äîńďĺőč, âîň ěîé ńňŕđűé. (750 çîëîňűő)
65179	2839	205836	B_RHODOS_ARMOR_RABBATT	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Я принимаю твое предложение! (650 золотых)	ß ďđčíčěŕţ ňâîĺ ďđĺäëîćĺíčĺ! (650 çîëîňűő)
65180	2839	205837	B_RHODOS_ARMOR_RABBATT	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Я принимаю твое предложение! (550 золотых)	ß ďđčíčěŕţ ňâîĺ ďđĺäëîćĺíčĺ! (550 çîëîňűő)
65181	-1	58023	B_RHODOS_GIVE_ARMOR	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Rhodos_buyarmors_give_15_00"")"	SUBTITLE	Вот твое золото.	Oto twoje złoto.
65182	-1	58023	B_RHODOS_GIVE_ARMOR	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_buyarmors_give_08_01"")"	SUBTITLE	Ну, желаю тебя удачи с твоей новой броней.	Íó, ćĺëŕţ ňĺá˙ óäŕ÷č ń ňâîĺé íîâîé áđîíĺé.
65183	-1	58024	B_RHODOS_NO_GOLD	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_buyarmors_nogold_08_00"")"	SUBTITLE	Тебе не хватает золота. Я не могу продать тебе доспехи за меньшие деньги.	Ňĺáĺ íĺ őâŕňŕĺň çîëîňŕ. ß íĺ ěîăó ďđîäŕňü ňĺáĺ äîńďĺőč çŕ ěĺíüřčĺ äĺíüăč.
65184	-1	58025	DIA_EX_RHODOS_BUYARMORS_BUY	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Rhodos_buyarmors_buy_15_00"")"	SUBTITLE	Я беру доспехи, вот мой старый.	ß áĺđó äîńďĺőč, âîň ěîé ńňŕđűé.
65185	-1	58026	DIA_EX_RHODOS_BUYARMORS_RABATT	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Rhodos_buyarmors_rabatt_15_00"")"	SUBTITLE	Я принимаю твое предложение.	ß ďđčíčěŕţ ňâîĺ ďđĺäëîćĺíčĺ.
65186	-1	58027	DIA_EX_RHODOS_BUYARMORS_LIGHT	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Rhodos_buyarmors_light_15_00"")"	SUBTITLE	Дай мне кожаную броню.	Äŕé ěíĺ ęîćŕíóţ áđîíţ.
65187	-1	58028	DIA_EX_RHODOS_BUYARMORS_MEDIUM	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Rhodos_buyarmors_medium_15_00"")"	SUBTITLE	Меховая броня - именно то, что я ищу.	Ěĺőîâŕ˙ áđîí˙ - čěĺííî ňî, ÷ňî ˙ čůó.
65188	-1	58029	DIA_EX_RHODOS_BUYARMORS_HEAVY	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Rhodos_buyarmors_heavy_15_00"")"	SUBTITLE	Я беру кольчугу.	ß áĺđó ęîëü÷óăó.
65189	2839	205846	DIA_EX_RHODOS_TRADE	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Покажи свои товары.	Pokaż swoje towary.
65190	-1	58033	DIA_EX_RHODOS_TRADE_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Rhodos_trade_15_00"")"	SUBTITLE	Покажи свои товары.	Pokaż mi swoje towary.
65191	-1	58033	DIA_EX_RHODOS_TRADE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_trade_08_01"")"	SUBTITLE	Конечно, выбирай.	Oczywiście, wybieraj.
65192	2839	205849	DIA_EX_RHODOS_NOTRADE	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Покажи свои товары.	Pokaż swoje towary.
65193	-1	58036	DIA_EX_RHODOS_NOTRADE_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Rhodos_notrade_15_00"")"	SUBTITLE	Покажи свои товары.	Pokaż mi swoje towary.
65194	-1	58036	DIA_EX_RHODOS_NOTRADE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_notrade_08_01"")"	SUBTITLE	Еще спрашиваешь о торговле? Да ты наглый!	Ĺůĺ ńďđŕřčâŕĺřü î ňîđăîâëĺ? Äŕ ňű íŕăëűé!
65195	-1	58036	DIA_EX_RHODOS_NOTRADE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_notrade_08_02"")"	SUBTITLE	Ты думаешь, я взял вещи?	Ňű äóěŕĺřü, ˙ âç˙ë âĺůč?
65196	-1	58036	DIA_EX_RHODOS_NOTRADE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Rhodos_notrade_08_03"")"	SUBTITLE	Как думаешь, у меня хватит терпения не побить тебя?	Ęŕę äóěŕĺřü, ó ěĺí˙ őâŕňčň ňĺđďĺíč˙ íĺ ďîáčňü ňĺá˙?
