NR	FILENR	ID	SYMBOL	USE	TRACE	RU	PL
105633	-1	75602	DIA_EX_MARTA_HI_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Marta_hi_16_01"")"	SUBTITLE	Иначе количество синих глаз увеличится либо у тебя, либо у других.	Číŕ÷ĺ ęîëč÷ĺńňâî ńčíčő ăëŕç óâĺëč÷čňń˙ ëčáî ó ňĺá˙, ëčáî ó äđóăčő.
105634	-1	75602	DIA_EX_MARTA_HI_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Marta_hi_16_02"")"	SUBTITLE	Куда не глянь, все закончивается дракой.	Ęóäŕ íĺ ăë˙íü, âńĺ çŕęîí÷čâŕĺňń˙ äđŕęîé.
105635	-1	75605	DIA_EX_MARTA_GAVECLOTH_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Marta_gavecloth_16_00"")"	SUBTITLE	Будет лучше, если ты уйдешь.	Áóäĺň ëó÷řĺ, ĺńëč ňű óéäĺřü.
105636	-1	75605	DIA_EX_MARTA_GAVECLOTH_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Marta_gavecloth_16_01"")"	SUBTITLE	И больше ни слова.	Č áîëüřĺ íč ńëîâŕ.
105637	3216	249010	DIA_EX_MARTA_PERM	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Как дела?	Jak leci?
105638	-1	75608	DIA_EX_MARTA_PERM_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Marta_perm_15_00"")"	SUBTITLE	Как дела?	Jak leci?
105639	-1	75608	DIA_EX_MARTA_PERM_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Marta_perm_16_01"")"	SUBTITLE	Я не могу понять, почему это тебя может интересовать.	ß íĺ ěîăó ďîí˙ňü, ďî÷ĺěó ýňî ňĺá˙ ěîćĺň číňĺđĺńîâŕňü.
105640	-1	75608	DIA_EX_MARTA_PERM_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Marta_perm_16_02"")"	SUBTITLE	Почему я должна рассказывать тебе об этом?	Ďî÷ĺěó ˙ äîëćíŕ đŕńńęŕçűâŕňü ňĺáĺ îá ýňîě?
105641	-1	75614	DIA_EX_HAJO_HI_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Hajo_Hi_06_00"")"	SUBTITLE	О, новые лица.	Î, íîâűĺ ëčöŕ.
105642	-1	75614	DIA_EX_HAJO_HI_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Hajo_Hi_06_01"")"	SUBTITLE	Заходи.	Çŕőîäč.
105643	-1	75614	DIA_EX_HAJO_HI_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Hajo_Hi_06_02"")"	SUBTITLE	Вот, сделай глоток вина.	Âîň, ńäĺëŕé ăëîňîę âčíŕ.
105644	3217	249017	DIA_EX_HAJO_HI_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Нет, извини, я не хочу вина.	Íĺň, čçâčíč, ˙ íĺ őî÷ó âčíŕ.
105645	3217	249018	DIA_EX_HAJO_HI_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Конечно, давай сюда.	Ęîíĺ÷íî, äŕâŕé ńţäŕ.
105646	-1	75615	DIA_EX_HAJO_HI_YES	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Hajo_Hi_yes_15_00"")"	SUBTITLE	Конечно, давай сюда.	Ęîíĺ÷íî, äŕâŕé ńţäŕ.
105647	-1	75615	DIA_EX_HAJO_HI_YES	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Hajo_Hi_yes_06_01"")"	SUBTITLE	Держи. Ну, как тебе?	Proszę bardzo. No, co u ciebie?
105648	-1	75615	DIA_EX_HAJO_HI_YES	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Hajo_Hi_yes_15_02"")"	SUBTITLE	Я не знаток вина, но на вкус неплохое.	ß íĺ çíŕňîę âčíŕ, íî íŕ âęóń íĺďëîőîĺ.
105649	-1	75615	DIA_EX_HAJO_HI_YES	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Hajo_Hi_yes_06_03"")"	SUBTITLE	Конечно, оно с хорошей выдержкой.	Ęîíĺ÷íî, îíî ń őîđîřĺé âűäĺđćęîé.
105650	-1	75616	DIA_EX_HAJO_HI_NO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Hajo_Hi_no_15_00"")"	SUBTITLE	Нет, извини, я не хочу вина.	Íĺň, čçâčíč, ˙ íĺ őî÷ó âčíŕ.
105651	-1	75616	DIA_EX_HAJO_HI_NO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Hajo_Hi_no_06_01"")"	SUBTITLE	Как хочешь.	Jak uważasz.
105652	3217	249025	DIA_EX_HAJO_ALOTTODO	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Кажется, у тебя много дел.	Ęŕćĺňń˙, ó ňĺá˙ ěíîăî äĺë.
105653	-1	75619	DIA_EX_HAJO_ALOTTODO_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Hajo_alottodo_15_00"")"	SUBTITLE	Кажется, у тебя много дел.	Ęŕćĺňń˙, ó ňĺá˙ ěíîăî äĺë.
105654	-1	75619	DIA_EX_HAJO_ALOTTODO_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Hajo_alottodo_06_01"")"	SUBTITLE	Их всегда много в это время года.	Čő âńĺăäŕ ěíîăî â ýňî âđĺě˙ ăîäŕ.
105655	-1	75619	DIA_EX_HAJO_ALOTTODO_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Hajo_alottodo_06_02"")"	SUBTITLE	Сейчас нужно собирать урожай ягод.	Ńĺé÷ŕń íóćíî ńîáčđŕňü óđîćŕé ˙ăîä.
105656	-1	75619	DIA_EX_HAJO_ALOTTODO_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Hajo_alottodo_06_03"")"	SUBTITLE	Благо у меня есть дочери, которые мне помогают.	Áëŕăî ó ěĺí˙ ĺńňü äî÷ĺđč, ęîňîđűĺ ěíĺ ďîěîăŕţň.
105657	-1	75619	DIA_EX_HAJO_ALOTTODO_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Hajo_alottodo_06_04"")"	SUBTITLE	Без них было бы трудно.	Áĺç íčő áűëî áű ňđóäíî.
105658	-1	75619	DIA_EX_HAJO_ALOTTODO_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Hajo_alottodo_06_05"")"	SUBTITLE	Ну разве не красавицы?	Íó đŕçâĺ íĺ ęđŕńŕâčöű?
105659	-1	75619	DIA_EX_HAJO_ALOTTODO_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Hajo_alottodo_06_06"")"	SUBTITLE	Ну ладно, я пойду.	Íó ëŕäíî, ˙ ďîéäó.
105660	-1	75619	DIA_EX_HAJO_ALOTTODO_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Hajo_alottodo_06_07"")"	SUBTITLE	В конце концов, старый Хайо позволяет слишком много своим женщинам работать в одиночку.	Â ęîíöĺ ęîíöîâ, ńňŕđűé Őŕéî ďîçâîë˙ĺň ńëčřęîě ěíîăî ńâîčě ćĺíůčíŕě đŕáîňŕňü â îäčíî÷ęó.
105661	3217	249034	DIA_EX_HAJO_BUYWINE	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Я хочу купить сок.	ß őî÷ó ęóďčňü ńîę.
105662	-1	75622	DIA_EX_HAJO_BUYWINE_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Hajo_buywine_15_00"")"	SUBTITLE	Я хочу купить сок.	ß őî÷ó ęóďčňü ńîę.
105663	-1	75622	DIA_EX_HAJO_BUYWINE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Hajo_buywine_06_01"")"	SUBTITLE	Спроси Лию. Она этим занимается.	Ńďđîńč Ëčţ. Îíŕ ýňčě çŕíčěŕĺňń˙.
105664	3217	249037	DIA_EX_HAJO_PERM	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Снова весь в делах?	Ńíîâŕ âĺńü â äĺëŕő?
105665	-1	75625	DIA_EX_HAJO_PERM_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Hajo_perm_15_00"")"	SUBTITLE	Снова весь в делах?	Ńíîâŕ âĺńü â äĺëŕő?
105666	-1	75625	DIA_EX_HAJO_PERM_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Hajo_perm_06_01"")"	SUBTITLE	Ну да, как обычно к вечеру.	Íó äŕ, ęŕę îáű÷íî ę âĺ÷ĺđó.
105667	3217	249040	DIA_EX_HAJO_SELINASHERE	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Ты взял Селину с собой?	Ňű âç˙ë Ńĺëčíó ń ńîáîé?
105668	-1	75628	DIA_EX_HAJO_SELINASHERE_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Hajo_selinashere_15_00"")"	SUBTITLE	Ты взял Селину с собой?	Ňű âç˙ë Ńĺëčíó ń ńîáîé?
105669	-1	75628	DIA_EX_HAJO_SELINASHERE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Hajo_selinashere_06_01"")"	SUBTITLE	На время.	Íŕ âđĺě˙.
105670	-1	75628	DIA_EX_HAJO_SELINASHERE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Hajo_selinashere_06_02"")"	SUBTITLE	Но если она будет работать хорошо, то сможет остаться подольше.	Íî ĺńëč îíŕ áóäĺň đŕáîňŕňü őîđîřî, ňî ńěîćĺň îńňŕňüń˙ ďîäîëüřĺ.
105671	3217	249044	DIA_EX_HAJO_PLEASEDWITHSELINA	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Ну как, Селина тебя не разочаровала?	Íó ęŕę, Ńĺëčíŕ ňĺá˙ íĺ đŕçî÷ŕđîâŕëŕ?
105672	-1	75631	DIA_EX_HAJO_PLEASEDWITHSELINA_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Hajo_pleasedwithselina_15_00"")"	SUBTITLE	Ну как, Селина тебя не разочаровала?	Íó ęŕę, Ńĺëčíŕ ňĺá˙ íĺ đŕçî÷ŕđîâŕëŕ?
105673	-1	75631	DIA_EX_HAJO_PLEASEDWITHSELINA_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Hajo_pleasedwithselina_06_01"")"	SUBTITLE	Я очень ей доволен.	ß î÷ĺíü ĺé äîâîëĺí.
105674	-1	75631	DIA_EX_HAJO_PLEASEDWITHSELINA_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Hajo_pleasedwithselina_06_02"")"	SUBTITLE	Она работает с рвением и настойчивостью, которых я никогда раньше не видел.	Îíŕ đŕáîňŕĺň ń đâĺíčĺě č íŕńňîé÷čâîńňüţ, ęîňîđűő ˙ íčęîăäŕ đŕíüřĺ íĺ âčäĺë.
105675	3218	249048	DIA_EX_JAN_WEED	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Хочешь немного болотной травы?	Őî÷ĺřü íĺěíîăî áîëîňíîé ňđŕâű?
105676	-1	75637	DIA_EX_JAN_WEED_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Jan_weed_15_00"")"	SUBTITLE	Хочешь немного болотной травы?	Őî÷ĺřü íĺěíîăî áîëîňíîé ňđŕâű?
105677	-1	75637	DIA_EX_JAN_WEED_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Jan_weed_03_01"")"	SUBTITLE	Ты сумасшедший?	Ňű ńóěŕńřĺäřčé?
105678	-1	75637	DIA_EX_JAN_WEED_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Jan_weed_03_02"")"	SUBTITLE	Я не могу курить болотную траву перед моим отцом!	ß íĺ ěîăó ęóđčňü áîëîňíóţ ňđŕâó ďĺđĺä ěîčě îňöîě!
105679	-1	75637	DIA_EX_JAN_WEED_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Jan_weed_03_03"")"	SUBTITLE	Болотная трава должна расширять сознание, да?	Áîëîňíŕ˙ ňđŕâŕ äîëćíŕ đŕńřčđ˙ňü ńîçíŕíčĺ, äŕ?
105680	-1	75637	DIA_EX_JAN_WEED_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Jan_weed_15_04"")"	SUBTITLE	Так оно есть.	Ňŕę îíî ĺńňü.
105681	-1	75637	DIA_EX_JAN_WEED_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Jan_weed_03_05"")"	SUBTITLE	Это именно то, что мне нужно. Дай мне немного.	Ýňî čěĺííî ňî, ÷ňî ěíĺ íóćíî. Äŕé ěíĺ íĺěíîăî.
105682	3218	249056	DIA_EX_JAN_WEED_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	(Косяк из болотной травы)	(Skręt z bagiennego ziela)
105683	3218	249057	DIA_EX_JAN_WEED_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	(Черный мудрец)	(Czarny mędrzec)
105684	3218	249058	DIA_EX_JAN_WEED_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	(Зов мечты)	(Zew nocy)
105685	-1	75638	B_JAN_WEED_TRY_THAT	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Jan_Weed_Try_That_15_00"")"	SUBTITLE	Вот, попробуй.	Âîň, ďîďđîáóé.
105686	-1	75640	DIA_EX_JAN_WEED_COMMON	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Jan_weed_common_03_00"")"	SUBTITLE	Ничего не произошло.	Íč÷ĺăî íĺ ďđîčçîřëî.
105687	-1	75640	DIA_EX_JAN_WEED_COMMON	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Jan_weed_common_03_01"")"	SUBTITLE	Жаль.	Wielka szkoda.
105688	-1	75641	DIA_EX_JAN_WEED_BLACKWISE	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Jan_weed_blackwise_03_00"")"	SUBTITLE	Очень хорошо. Подействовало.	Bardzo dobrze. Ďîäĺéńňâîâŕëî.
105689	-1	75641	DIA_EX_JAN_WEED_BLACKWISE	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Jan_weed_blackwise_03_01"")"	SUBTITLE	Ты видишь звезды?	Ňű âčäčřü çâĺçäű?
105690	-1	75641	DIA_EX_JAN_WEED_BLACKWISE	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Jan_weed_blackwise_03_02"")"	SUBTITLE	Теперь они сияют намного ярче и красивее...	Ňĺďĺđü îíč ńč˙ţň íŕěíîăî ˙đ÷ĺ č ęđŕńčâĺĺ...
105691	-1	75641	DIA_EX_JAN_WEED_BLACKWISE	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Jan_weed_blackwise_03_03"")"	SUBTITLE	Оставь меня в покое, я хочу наслаждаться этим.	Îńňŕâü ěĺí˙ â ďîęîĺ, ˙ őî÷ó íŕńëŕćäŕňüń˙ ýňčě.
105692	-1	75641	DIA_EX_JAN_WEED_BLACKWISE	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Jan_weed_blackwise_15_04"")"	SUBTITLE	Если вы хотите больше, обратись к Сенте.	Ĺńëč âű őîňčňĺ áîëüřĺ, îáđŕňčńü ę Ńĺíňĺ.
105693	-1	75641	DIA_EX_JAN_WEED_BLACKWISE	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Jan_weed_blackwise_03_05"")"	SUBTITLE	Сента? А... понял. Часа через три зайду.	Ńĺíňŕ? Ŕ... ďîí˙ë. ×ŕńŕ ÷ĺđĺç ňđč çŕéäó.
105694	3218	249068	DIA_EX_JAN_WEED_BLACKWISE	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Янусу понравился черный мудрец. Он расширил сознание и залип на яркие звезды.	ßíóńó ďîíđŕâčëń˙ ÷ĺđíűé ěóäđĺö. Îí đŕńřčđčë ńîçíŕíčĺ č çŕëčď íŕ ˙đęčĺ çâĺçäű.
105695	-1	75642	DIA_EX_JAN_WEED_DREAMCALLER	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Jan_weed_dreamcaller_03_00"")"	SUBTITLE	... <полностью дезориентирован>	... <ďîëíîńňüţ äĺçîđčĺíňčđîâŕí>
105696	-1	75645	DIA_EX_JAN_BARF_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Jan_barf_03_01"")"	SUBTITLE	Мне плохо, мужик	Ěíĺ ďëîőî, ěóćčę
105697	-1	75645	DIA_EX_JAN_BARF_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Jan_barf_15_00"")"	SUBTITLE	А?	No i?
105698	-1	75645	DIA_EX_JAN_BARF_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Jan_barf_03_02"")"	SUBTITLE	Спрячь свою травку!	Ńďđ˙÷ü ńâîţ ňđŕâęó!
105699	3218	249074	DIA_EX_JAN_BARF_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Янусу не понравились последствия зова мечты. Но может распробует другую травку и втянется.	ßíóńó íĺ ďîíđŕâčëčńü ďîńëĺäńňâč˙ çîâŕ ěĺ÷ňű. Íî ěîćĺň đŕńďđîáóĺň äđóăóţ ňđŕâęó č âň˙íĺňń˙.
105700	3218	249075	DIA_EX_JAN_HI	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Ты сын Марка?	Ňű ńűí Ěŕđęŕ?
105701	-1	75648	DIA_EX_JAN_HI_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Jan_hi_15_00"")"	SUBTITLE	Ты сын Марка?	Ňű ńűí Ěŕđęŕ?
105702	-1	75648	DIA_EX_JAN_HI_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Jan_hi_03_01"")"	SUBTITLE	Да.	Tak.
105703	-1	75648	DIA_EX_JAN_HI_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Jan_hi_03_02"")"	SUBTITLE	(шепчет) Но он относится ко мне, как к слуге.	(řĺď÷ĺň) Íî îí îňíîńčňń˙ ęî ěíĺ, ęŕę ę ńëóăĺ.
105704	-1	75648	DIA_EX_JAN_HI_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Jan_hi_03_03"")"	SUBTITLE	(шепчет) Он живет только своей переплавкой.	(řĺď÷ĺň) Îí ćčâĺň ňîëüęî ńâîĺé ďĺđĺďëŕâęîé.
105705	-1	75648	DIA_EX_JAN_HI_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Jan_hi_03_04"")"	SUBTITLE	(шепчет) Да и матери у меня не было, т.к как Эмма тяжело больна.	(řĺď÷ĺň) Äŕ č ěŕňĺđč ó ěĺí˙ íĺ áűëî, ň.ę ęŕę Ýěěŕ ň˙ćĺëî áîëüíŕ.
105706	3218	249081	DIA_EX_JAN_FUTURE	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	И что ты собираешься делать?	I co zamierzasz zrobić?!
