NR	FILENR	ID	SYMBOL	USE	TRACE	RU	PL
9239	114	90226	USE_GAENGEZETTEL	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	который является правильным. Второй с левой стороны.	ęîňîđűé ˙âë˙ĺňń˙ ďđŕâčëüíűě. Âňîđîé ń ëĺâîé ńňîđîíű.
9240	114	90227	USE_GAENGEZETTEL	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Но, к сожалению, я не справился,	Íî, ę ńîćŕëĺíčţ, ˙ íĺ ńďđŕâčëń˙,
9241	114	90228	USE_GAENGEZETTEL	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	из ниоткуда появился скелет-маг.	čç íčîňęóäŕ ďî˙âčëń˙ ńęĺëĺň-ěŕă.
9242	114	90229	USE_GAENGEZETTEL	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Я мог бы просто спрятаться на некоторое время	ß ěîă áű ďđîńňî ńďđ˙ňŕňüń˙ íŕ íĺęîňîđîĺ âđĺě˙
9243	114	90230	USE_GAENGEZETTEL	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	на выступе над входом...	íŕ âűńňóďĺ íŕä âőîäîě...
9244	114	90233	ITWR_WORASHERBSLIST	C_ITEM.NAME	C_ITEM.NAME	Список трав Вораса	Ńďčńîę ňđŕâ Âîđŕńŕ
9245	114	90236	ITWR_WORASHERBSLIST	C_ITEM.TEXT	C_ITEM.TEXT	Я должен принести Ворасу травы	ß äîëćĺí ďđčíĺńňč Âîđŕńó ňđŕâű
9246	114	90237	ITWR_WORASHERBSLIST	C_ITEM.TEXT[1]	C_ITEM.TEXT	из этого списка	čç ýňîăî ńďčńęŕ
9247	114	90239	USEWORASHERBSLIST	DOC_PRINTLINE.PAR2	DOC_PRINTLINE.PAR2	Мне нужно	Ěíĺ íóćíî
9248	114	90241	USEWORASHERBSLIST	DOC_PRINTLINE.PAR2	DOC_PRINTLINE.PAR2	1x Царский щавель	1x Öŕđńęčé ůŕâĺëü
9249	114	90242	USEWORASHERBSLIST	DOC_PRINTLINE.PAR2	DOC_PRINTLINE.PAR2	3x Огненный корень	3x Îăíĺííűé ęîđĺíü
9250	114	90243	USEWORASHERBSLIST	DOC_PRINTLINE.PAR2	DOC_PRINTLINE.PAR2	2x Драконий корень	2x Äđŕęîíčé ęîđĺíü
9251	114	90244	USEWORASHERBSLIST	DOC_PRINTLINE.PAR2	DOC_PRINTLINE.PAR2	2x Мясной гриб	2x Ě˙ńíîé ăđčá
9252	114	90245	ITWR_TERYSOA_CRAWLERRAGOUT	C_ITEM.NAME	C_ITEM.NAME	Рецепт краулер-рагу	Đĺöĺďň ęđŕóëĺđ-đŕăó
9253	114	90248	ITWR_TERYSOA_CRAWLERRAGOUT	C_ITEM.TEXT	C_ITEM.TEXT	Рецепт приготовления краулер-рагу	Đĺöĺďň ďđčăîňîâëĺíč˙ ęđŕóëĺđ-đŕăó
9254	114	90250	USECRAWLERRAGOUTREZEPT	DOC_PRINTLINE.PAR2	DOC_PRINTLINE.PAR2	Рецепт Тролльфауста	Đĺöĺďň Ňđîëëüôŕóńňŕ
9255	114	90252	USECRAWLERRAGOUTREZEPT	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Какое совпадение! Мне попалась клешня краулера в моей смеси XXX и YYY.	Ęŕęîĺ ńîâďŕäĺíčĺ! Ěíĺ ďîďŕëŕńü ęëĺří˙ ęđŕóëĺđŕ â ěîĺé ńěĺńč XXX č YYY.
9256	114	90253	USECRAWLERRAGOUTREZEPT	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	После моей первой вспышки гнева я заметил, что секрет клешня краулера придает всему особый эффект - и это вещество даже можно есть, хотя оно выглядит действительно отвратительно.	Ďîńëĺ ěîĺé ďĺđâîé âńďűřęč ăíĺâŕ ˙ çŕěĺňčë, ÷ňî ńĺęđĺň ęëĺří˙ ęđŕóëĺđŕ ďđčäŕĺň âńĺěó îńîáűé ýôôĺęň - č ýňî âĺůĺńňâî äŕćĺ ěîćíî ĺńňü, őîň˙ îíî âűăë˙äčň äĺéńňâčňĺëüíî îňâđŕňčňĺëüíî.
9257	114	90254	USECRAWLERRAGOUTREZEPT	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Несколько групп мышц, похоже, получают от этого пользу, в том числе глазные мышцы. Эффект исчезает через короткое время.	Íĺńęîëüęî ăđóďď ěűřö, ďîőîćĺ, ďîëó÷ŕţň îň ýňîăî ďîëüçó, â ňîě ÷čńëĺ ăëŕçíűĺ ěűřöű. Ýôôĺęň čń÷ĺçŕĺň ÷ĺđĺç ęîđîňęîĺ âđĺě˙.
9258	114	90256	ITWR_TERYSOA_TROLLFAUST	C_ITEM.NAME	C_ITEM.NAME	Рецепт Тролльного Кулака	Đĺöĺďň Ňđîëëüíîăî Ęóëŕęŕ
9259	114	90259	ITWR_TERYSOA_TROLLFAUST	C_ITEM.TEXT	C_ITEM.TEXT	Рецепт изготовления Тролльного Кулака	Đĺöĺďň čçăîňîâëĺíč˙ Ňđîëëüíîăî Ęóëŕęŕ
9260	114	90261	USETROLLFAUSTREZEPT	DOC_PRINTLINE.PAR2	DOC_PRINTLINE.PAR2	Рецепт Тролльфауста	Đĺöĺďň Ňđîëëüôŕóńňŕ
9261	114	90263	USETROLLFAUSTREZEPT	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Сегодня я обнаружил, что при смешивании XXX и YYY получается очень стойкое зелье.	Ńĺăîäí˙ ˙ îáíŕđóćčë, ÷ňî ďđč ńěĺřčâŕíčč XXX č YYY ďîëó÷ŕĺňń˙ î÷ĺíü ńňîéęîĺ çĺëüĺ.
9262	114	90264	USETROLLFAUSTREZEPT	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Я смог связать его твердой материей с помощью ZZZ.	ß ńěîă ńâ˙çŕňü ĺăî ňâĺđäîé ěŕňĺđčĺé ń ďîěîůüţ ZZZ.
9263	114	90265	USETROLLFAUSTREZEPT	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	С помощью AAA можно также залить всё это в бутылку и использовать в качестве зелья. Оно действует недолго, но за это время, похоже, можно получить довольно сильный урон.	Ń ďîěîůüţ AAA ěîćíî ňŕęćĺ çŕëčňü âń¸ ýňî â áóňűëęó č čńďîëüçîâŕňü â ęŕ÷ĺńňâĺ çĺëü˙. Îíî äĺéńňâóĺň íĺäîëăî, íî çŕ ýňî âđĺě˙, ďîőîćĺ, ěîćíî ďîëó÷čňü äîâîëüíî ńčëüíűé óđîí.
9264	114	90267	ITWR_TERYSOA_SEELENKEKS	C_ITEM.NAME	C_ITEM.NAME	Рецепт печенья для души	Đĺöĺďň ďĺ÷ĺíü˙ äë˙ äóřč
9265	114	90270	ITWR_TERYSOA_SEELENKEKS	C_ITEM.TEXT	C_ITEM.TEXT	Рецепт приготовления	Đĺöĺďň ďđčăîňîâëĺíč˙
9266	114	90271	ITWR_TERYSOA_SEELENKEKS	C_ITEM.TEXT[1]	C_ITEM.TEXT	печенья для души	ďĺ÷ĺíü˙ äë˙ äóřč
9267	114	90273	USESEELENKEKSREZEPT	DOC_PRINTLINE.PAR2	DOC_PRINTLINE.PAR2	Рецепт печенья для души	Đĺöĺďň ďĺ÷ĺíü˙ äë˙ äóřč
9268	114	90275	USESEELENKEKSREZEPT	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	На этот раз я немного включил день выпечки в свои эксперименты.	Íŕ ýňîň đŕç ˙ íĺěíîăî âęëţ÷čë äĺíü âűďĺ÷ęč â ńâîč ýęńďĺđčěĺíňű.
9269	114	90276	USESEELENKEKSREZEPT	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Для печенья возьмите XXX и YYY, перемешайте с ядом кровососущих мух (разумеется, выбросьте ядовитую часть) и ещё немного ZZZ, чтобы не выплюнуть это сразу.	Äë˙ ďĺ÷ĺíü˙ âîçüěčňĺ XXX č YYY, ďĺđĺěĺřŕéňĺ ń ˙äîě ęđîâîńîńóůčő ěóő (đŕçóěĺĺňń˙, âűáđîńüňĺ ˙äîâčňóţ ÷ŕńňü) č ĺů¸ íĺěíîăî ZZZ, ÷ňîáű íĺ âűďëţíóňü ýňî ńđŕçó.
9270	114	90277	USESEELENKEKSREZEPT	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Сначала я немного запаниковал, потому что стал невидимым, но эффект проходит. Однако падальщик, которому я дал печенье с ядом кровососущих мух, больше не появился.	Ńíŕ÷ŕëŕ ˙ íĺěíîăî çŕďŕíčęîâŕë, ďîňîěó ÷ňî ńňŕë íĺâčäčěűě, íî ýôôĺęň ďđîőîäčň. Îäíŕęî ďŕäŕëüůčę, ęîňîđîěó ˙ äŕë ďĺ÷ĺíüĺ ń ˙äîě ęđîâîńîńóůčő ěóő, áîëüřĺ íĺ ďî˙âčëń˙.
9271	114	90279	ITWR_MIRASBOOK	C_ITEM.NAME	C_ITEM.NAME	Дневник Мираса	Äíĺâíčę Ěčđŕńŕ
9272	114	90282	ITWR_MIRASBOOK	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Дневник Мираса	Äíĺâíčę Ěčđŕńŕ
9273	114	90286	USEMIRASBOOK	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Запись в дневнике, 5.13.4259	Çŕďčńü â äíĺâíčęĺ, 5.13.4259
9274	114	90288	USEMIRASBOOK	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Мои исследования вынуждают меня работать далеко от Ордена. Я не хочу, чтобы кто-то из Стражей узнал, что именно я приношу в жертву во время своих ритуалов. Уже достаточно сложно постоянно незаметно проникать в крипту ночью, чтобы ни один из других Стражей не заметил этого. Даже через два часа после полуночи я не был уверен, не бродят ли всё ещё кто-нибудь по залам, но, похоже, мне повезло - никого не было видно...	Ěîč čńńëĺäîâŕíč˙ âűíóćäŕţň ěĺí˙ đŕáîňŕňü äŕëĺęî îň Îđäĺíŕ. ß íĺ őî÷ó, ÷ňîáű ęňî-ňî čç Ńňđŕćĺé óçíŕë, ÷ňî čěĺííî ˙ ďđčíîřó â ćĺđňâó âî âđĺě˙ ńâîčő đčňóŕëîâ. Óćĺ äîńňŕňî÷íî ńëîćíî ďîńňî˙ííî íĺçŕěĺňíî ďđîíčęŕňü â ęđčďňó íî÷üţ, ÷ňîáű íč îäčí čç äđóăčő Ńňđŕćĺé íĺ çŕěĺňčë ýňîăî. Äŕćĺ ÷ĺđĺç äâŕ ÷ŕńŕ ďîńëĺ ďîëóíî÷č ˙ íĺ áűë óâĺđĺí, íĺ áđîä˙ň ëč âń¸ ĺů¸ ęňî-íčáóäü ďî çŕëŕě, íî, ďîőîćĺ, ěíĺ ďîâĺçëî - íčęîăî íĺ áűëî âčäíî...
9275	114	90289	ITWR_NYRANSNOTE	C_ITEM.NAME	C_ITEM.NAME	Записка от Нирана	Çŕďčńęŕ îň Íčđŕíŕ
9276	114	90292	ITWR_NYRANSNOTE	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Сообщение от Нирана для меня.	Ńîîáůĺíčĺ îň Íčđŕíŕ äë˙ ěĺí˙.
9277	114	90294	USENYRANSNOTE	DOC_PRINTLINE.PAR2	DOC_PRINTLINE.PAR2	Корин!	Ęîđčí!
9278	114	90296	USENYRANSNOTE	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Я получил срочное задание от Старейшины. К сожалению, я не могу сказать тебе больше, но могу сказать вот что: я всегда хотел увидеть огромные полярные леса Аркантики!	ß ďîëó÷čë ńđî÷íîĺ çŕäŕíčĺ îň Ńňŕđĺéřčíű. Ę ńîćŕëĺíčţ, ˙ íĺ ěîăó ńęŕçŕňü ňĺáĺ áîëüřĺ, íî ěîăó ńęŕçŕňü âîň ÷ňî: ˙ âńĺăäŕ őîňĺë óâčäĺňü îăđîěíűĺ ďîë˙đíűĺ ëĺńŕ Ŕđęŕíňčęč!
9279	114	90297	USENYRANSNOTE	DOC_PRINTLINES.PAR2	DOC_PRINTLINES.PAR2	Спасибо за твои усилия. Пожалуйста, положи эту записную книжку в мой сундук в спальне. В нем также есть несколько ценных предметов. Возьми один из них в качестве благодарности и его себе - и когда я говорю 'один', я имею в виду именно это. Сделай свой выбор мудро!	Ńďŕńčáî çŕ ňâîč óńčëč˙. Ďîćŕëóéńňŕ, ďîëîćč ýňó çŕďčńíóţ ęíčćęó â ěîé ńóíäóę â ńďŕëüíĺ. Â íĺě ňŕęćĺ ĺńňü íĺńęîëüęî öĺííűő ďđĺäěĺňîâ. Âîçüěč îäčí čç íčő â ęŕ÷ĺńňâĺ áëŕăîäŕđíîńňč č ĺăî ńĺáĺ - č ęîăäŕ ˙ ăîâîđţ 'jeden', ˙ čěĺţ â âčäó čěĺííî ýňî. Ńäĺëŕé ńâîé âűáîđ ěóäđî!
9280	114	90299	USENYRANSNOTE	DOC_PRINTLINE.PAR2	DOC_PRINTLINE.PAR2	Ниран	Íčđŕí
9281	114	90300	ITWR_NYRANBOOK	C_ITEM.NAME	C_ITEM.NAME	Книга для Нирана	Ęíčăŕ äë˙ Íčđŕíŕ
9282	114	90302	ITWR_NYRANBOOK	C_ITEM.TEXT[1]	C_ITEM.TEXT	Я написал ее	ß íŕďčńŕë ĺĺ
9332	115	90432	ITAM_MR_SHARKTOOTH	C_ITEM.TEXT[3]	C_ITEM.TEXT	Амулет на удачу. +20% опыта в бою	Ŕěóëĺň íŕ óäŕ÷ó. +20% îďűňŕ â áîţ
9340	115	16860	NAME_BONUS_KRT_RANGE	C_ITEM.TEXT	C_ITEM.TEXT	Бонус к дальнему бою:	Áîíóń ę äŕëüíĺěó áîţ: 
9341	115	16861	NAME_CHANCE_AMMO_KILL	C_ITEM.TEXT	C_ITEM.TEXT	Восполнение боеприпасов [%]:	Âîńďîëíĺíčĺ áîĺďđčďŕńîâ [%]:
9342	115	90444	ITAM_CYCLE	C_ITEM.NAME	C_ITEM.NAME	Трофей с вожака волков	Ňđîôĺé ń âîćŕęŕ âîëęîâ
9343	115	90446	ITAM_CYCLE	C_ITEM.TEXT[3]	C_ITEM.TEXT	Бонусы даются только на Острове испытания.	Áîíóńű äŕţňń˙ ňîëüęî íŕ Îńňđîâĺ čńďűňŕíč˙.
9466	116	90662	ITAT_WHITE_MAGGOTS	C_ITEM.NAME	C_ITEM.NAME	Личинка гигантского жука	Ëč÷číęŕ ăčăŕíňńęîăî ćóęŕ
9524	116	90828	ITAT_LINDWURMSCHUPPE	C_ITEM.NAME	C_ITEM.NAME	Чешуя змея	×ĺřó˙ çěĺ˙
9525	116	90830	ITAT_LINDWURMSCHUPPE	C_ITEM.TEXT	C_ITEM.TEXT	Придает жизненную силу и	Ďđčäŕĺň ćčçíĺííóţ ńčëó č
9526	116	90831	ITAT_LINDWURMSCHUPPE	C_ITEM.TEXT[1]	C_ITEM.TEXT	магическую мощь	ěŕăč÷ĺńęóţ ěîůü
9527	116	90834	ITAT_SHADOWFUR_BOSS	C_ITEM.NAME	C_ITEM.NAME	Белая шкура	Áĺëŕ˙ řęóđŕ
9528	116	90836	ITAT_SHADOWFUR_BOSS	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Шкура мракориса альбиноса	Řęóđŕ ěđŕęîđčńŕ ŕëüáčíîńŕ
9529	116	90838	ITAT_SHADOWFUR_BOSS	C_ITEM.TEXT[1]	C_ITEM.TEXT	Очень редкий.	Î÷ĺíü đĺäęčé.
9530	116	90839	ITAT_SHADOWFUR_BOSS	C_ITEM.TEXT[2]	C_ITEM.TEXT	Невероятно ценный.	Íĺâĺđî˙ňíî öĺííűé.
9531	116	90841	ITAT_SHADOWHORN_BOSS	C_ITEM.NAME	C_ITEM.NAME	Белый рог	Áĺëűé đîă
9532	116	90843	ITAT_SHADOWHORN_BOSS	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Рог мракориса альбиноса	Đîă ěđŕęîđčńŕ ŕëüáčíîńŕ
9533	116	90845	ITAT_SHADOWHORN_BOSS	C_ITEM.TEXT[1]	C_ITEM.TEXT	Маги за этот	Ěŕăč çŕ ýňîň
9534	116	90846	ITAT_SHADOWHORN_BOSS	C_ITEM.TEXT[2]	C_ITEM.TEXT	рог обещали состояние.	đîă îáĺůŕëč ńîńňî˙íčĺ.
9535	116	90847	ITAT_SHADOWHORN_BOSS	C_ITEM.TEXT[3]	C_ITEM.TEXT	Я могу покинуть остров с ним.	ß ěîăó ďîęčíóňü îńňđîâ ń íčě.
9536	116	90848	ITAT_WOLFFUR_BOSS	C_ITEM.NAME	C_ITEM.NAME	Шкура черного волка	Řęóđŕ ÷ĺđíîăî âîëęŕ
9537	116	90851	ITAT_WOLFFUR_BOSS	C_ITEM.TEXT[1]	C_ITEM.TEXT	Самый темный мех из всех известных видов животных.	Ńŕěűé ňĺěíűé ěĺő čç âńĺő čçâĺńňíűő âčäîâ ćčâîňíűő.
9538	116	90852	ITAT_WOLFFUR_BOSS	C_ITEM.TEXT[2]	C_ITEM.TEXT	Из-за редкости	Čç-çŕ đĺäęîńňč
9539	116	90853	ITAT_WOLFFUR_BOSS	C_ITEM.TEXT[3]	C_ITEM.TEXT	Ценится у придворных портных.	Öĺíčňń˙ ó ďđčäâîđíűő ďîđňíűő.
9540	116	90854	ITAT_LURKERCLAW_BOSS	C_ITEM.NAME	C_ITEM.NAME	Когти луркера	Pazury topielca
9541	116	90856	ITAT_LURKERCLAW_BOSS	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Когти вожака стаи	Ęîăňč âîćŕęŕ ńňŕč
9542	116	90858	ITAT_LURKERCLAW_BOSS	C_ITEM.TEXT[1]	C_ITEM.TEXT	Значительно больше, чем у обычных луркеров.	Çíŕ÷čňĺëüíî áîëüřĺ, ÷ĺě ó îáű÷íűő ëóđęĺđîâ.
9543	116	90861	ITAT_LURKERSKIN_BOSS	C_ITEM.NAME	C_ITEM.NAME	Кожа рептилии	Ęîćŕ đĺďňčëčč
9544	116	90863	ITAT_LURKERSKIN_BOSS	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Кожа вожака	Ęîćŕ âîćŕęŕ
9545	116	90865	ITAT_LURKERSKIN_BOSS	C_ITEM.TEXT[1]	C_ITEM.TEXT	Чрезвычайно большая кожа рептилии.	×đĺçâű÷ŕéíî áîëüřŕ˙ ęîćŕ đĺďňčëčč.
9546	116	90868	ITAT_GOBBOHEAD_BOSS	C_ITEM.NAME	C_ITEM.NAME	Голова	Ăîëîâŕ
9547	116	90870	ITAT_GOBBOHEAD_BOSS	C_ITEM.DESCRIPTION	C_ITEM.DESCRIPTION	Голова вожака гоблинов	Ăîëîâŕ âîćŕęŕ ăîáëčíîâ
9548	116	90872	ITAT_GOBBOHEAD_BOSS	C_ITEM.TEXT[1]	C_ITEM.TEXT	Наверняка будет хорошо смотреться	Íŕâĺđí˙ęŕ áóäĺň őîđîřî ńěîňđĺňüń˙
9549	116	90873	ITAT_GOBBOHEAD_BOSS	C_ITEM.TEXT[2]	C_ITEM.TEXT	на моей стене трофеев.	íŕ ěîĺé ńňĺíĺ ňđîôĺĺâ.
9550	116	90875	ITAT_HARPYEGG_BOSS	C_ITEM.NAME	C_ITEM.NAME	Яйцо королевы гарпий	ßéöî ęîđîëĺâű ăŕđďčé
9551	116	90877	ITAT_HARPYEGG_BOSS	C_ITEM.TEXT[1]	C_ITEM.TEXT	Интересно, из него получится вывести	Číňĺđĺńíî, čç íĺăî ďîëó÷čňń˙ âűâĺńňč
9552	116	90878	ITAT_HARPYEGG_BOSS	C_ITEM.TEXT[2]	C_ITEM.TEXT	ручную гарпию?	đó÷íóţ ăŕđďčţ?
9553	116	90879	LOA_ITFO_REHFLEISCH	C_ITEM.NAME	C_ITEM.NAME	Мясо косули	Ě˙ńî ęîńóëč
9554	116	90882	LOA_ITFO_REHFLEISCH_FRIED	C_ITEM.NAME	C_ITEM.NAME	Жареное мясо косули	Ćŕđĺíîĺ ě˙ńî ęîńóëč
9555	116	90885	LOA_ITFO_HIRSCHFLEISCH	C_ITEM.NAME	C_ITEM.NAME	Оленина	Îëĺíčíŕ
9556	116	90888	LOA_ITFO_HIRSCHFLEISCH_FRIED	C_ITEM.NAME	C_ITEM.NAME	Жареная оленина	Ćŕđĺíŕ˙ îëĺíčíŕ
9557	116	90891	ITAT_GANSFLEISCH	C_ITEM.NAME	C_ITEM.NAME	Сырое гусиное мясо	Ńűđîĺ ăóńčíîĺ ě˙ńî
9558	116	90894	ITAT_GANSFLEISCH_FRIED	C_ITEM.NAME	C_ITEM.NAME	Жареное гусиное мясо	Ćŕđĺíîĺ ăóńčíîĺ ě˙ńî
9559	116	90897	ITAT_BOARTUSK	C_ITEM.NAME	C_ITEM.NAME	Бивень кабана	Áčâĺíü ęŕáŕíŕ
9560	116	90899	ITAT_BOARTUSK	C_ITEM.TEXT[1]	C_ITEM.TEXT	Трофей, который интересен только	Ňđîôĺé, ęîňîđűé číňĺđĺńĺí ňîëüęî
9561	116	90900	ITAT_BOARTUSK	C_ITEM.TEXT[2]	C_ITEM.TEXT	торговцам и коллекционерам.	ňîđăîâöŕě č ęîëëĺęöčîíĺđŕě.
9562	116	90901	ITAT_TURTLESKIN	C_ITEM.NAME	C_ITEM.NAME	Кожа черепахи	Ęîćŕ ÷ĺđĺďŕőč
9563	116	90903	ITAT_TURTLESKIN	C_ITEM.TEXT[1]	C_ITEM.TEXT	Жесткая кожа.	Ćĺńňęŕ˙ ęîćŕ.
9564	116	90904	ITAT_TURTLESKIN	C_ITEM.TEXT[2]	C_ITEM.TEXT	Возможно, кого-то она заинтересует.	Âîçěîćíî, ęîăî-ňî îíŕ çŕčíňĺđĺńóĺň.
9565	116	90905	ITAT_DRONEWING	C_ITEM.NAME	C_ITEM.NAME	Крыло болотной мухи	Ęđűëî áîëîňíîé ěóőč
9566	116	90907	ITAT_DRONEWING	C_ITEM.TEXT[1]	C_ITEM.TEXT	Крылья, вырванные в качестве трофея.	Ęđűëü˙, âűđâŕííűĺ â ęŕ÷ĺńňâĺ ňđîôĺ˙.
9567	116	90908	ITAT_DRONEWING	C_ITEM.TEXT[2]	C_ITEM.TEXT	Наверняка это кто-то купит.	Íŕâĺđí˙ęŕ ýňî ęňî-ňî ęóďčň.
9568	116	90909	ITAT_GREENWING	C_ITEM.NAME	C_ITEM.NAME	Крыло овода	Ęđűëî îâîäŕ
9569	116	90911	ITAT_GREENWING	C_ITEM.TEXT[1]	C_ITEM.TEXT	Крылья, вырванные в качестве трофея.	Ęđűëü˙, âűđâŕííűĺ â ęŕ÷ĺńňâĺ ňđîôĺ˙.
9570	116	90912	ITAT_GREENWING	C_ITEM.TEXT[2]	C_ITEM.TEXT	Наверняка это кто-то купит.	Íŕâĺđí˙ęŕ ýňî ęňî-ňî ęóďčň.
9571	116	90913	ITAT_GREENSTING	C_ITEM.NAME	C_ITEM.NAME	Жало болотного шершня	Ćŕëî áîëîňíîăî řĺđří˙
9572	116	90916	ITAT_GREENSTING	C_ITEM.TEXT[1]	C_ITEM.TEXT	Содержит	Ńîäĺđćčň
9573	116	90917	ITAT_GREENSTING	C_ITEM.TEXT[2]	C_ITEM.TEXT	ядовитую жидкость.	˙äîâčňóţ ćčäęîńňü.
9574	116	90918	ITAT_OLDSHADOWHORN	C_ITEM.NAME	C_ITEM.NAME	Старый рог мракориса	Ńňŕđűé đîă ěđŕęîđčńŕ
9575	116	90920	ITAT_OLDSHADOWHORN	C_ITEM.TEXT[1]	C_ITEM.TEXT	Крепкий рог.	Ęđĺďęčé đîă.
9576	116	90921	ITAT_OLDSHADOWHORN	C_ITEM.TEXT[2]	C_ITEM.TEXT	Должен представлять интерес для коллекционеров.	Äîëćĺí ďđĺäńňŕâë˙ňü číňĺđĺń äë˙ ęîëëĺęöčîíĺđîâ.
9638	117	91083	ITMI_ARMOR_PAL_FAKE	C_ITEM.NAME	C_ITEM.NAME	Доспехи паладина	Zbroja paladyna
9821	117	91619	ITAR_BABE_ARMOR_01	C_ITEM.NAME	C_ITEM.NAME	Чулки и нарукавники	Pończochy i rękawy
9822	117	91625	ITAR_BABE_ARMOR_02	C_ITEM.NAME	C_ITEM.NAME	Полутрико	Rajstopy
9823	117	91631	ITAR_BABE_ARMOR_03	C_ITEM.NAME	C_ITEM.NAME	Трико	Rajstopy
9824	117	91637	ITAR_BABE_ARMOR_04	C_ITEM.NAME	C_ITEM.NAME	Легкая одежда	Lekki strój
9853	117	91721	ITAR_NATUR_JAEGER2	C_ITEM.NAME	C_ITEM.NAME	Усиленный костюм охотника	Óńčëĺííűé ęîńňţě îőîňíčęŕ
9854	117	91724	ITAR_NATUR_JAEGER2	C_ITEM.TEXT[4]	C_ITEM.TEXT	Бонусы даются только на Острове испытания	Áîíóńű äŕţňń˙ ňîëüęî íŕ Îńňđîâĺ čńďűňŕíč˙
