NR	FILENR	ID	SYMBOL	USE	TRACE	RU	PL
66214	-1	58464	DIA_EX_AMON_LOSER_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Amon_loser_15_00"")"	SUBTITLE	Ты дежуришь здесь постоянно, без перерывов?	Ňű äĺćóđčřü çäĺńü ďîńňî˙ííî, áĺç ďĺđĺđűâîâ?
66215	-1	58464	DIA_EX_AMON_LOSER_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Amon_loser_07_01"")"	SUBTITLE	Родос пустил слух, что я хотел отлучиться вчера с поста.	Đîäîń ďóńňčë ńëóő, ÷ňî ˙ őîňĺë îňëó÷čňüń˙ â÷ĺđŕ ń ďîńňŕ.
66216	-1	58464	DIA_EX_AMON_LOSER_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Amon_loser_07_02"")"	SUBTITLE	В наказание теперь я должен брать пост Давида в течение многих недель.	Â íŕęŕçŕíčĺ ňĺďĺđü ˙ äîëćĺí áđŕňü ďîńň Äŕâčäŕ â ňĺ÷ĺíčĺ ěíîăčő íĺäĺëü.
66217	-1	58464	DIA_EX_AMON_LOSER_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Amon_loser_07_03"")"	SUBTITLE	Просто потому, что он был на посту в течение 2 часов, теперь он может лежать на своей ленивой коже.	Ďđîńňî ďîňîěó, ÷ňî îí áűë íŕ ďîńňó â ňĺ÷ĺíčĺ 2 ÷ŕńîâ, ňĺďĺđü îí ěîćĺň ëĺćŕňü íŕ ńâîĺé ëĺíčâîé ęîćĺ.
66218	-1	58464	DIA_EX_AMON_LOSER_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Amon_loser_07_04"")"	SUBTITLE	Это не справедливо, не так ли?	Ýňî íĺ ńďđŕâĺäëčâî, íĺ ňŕę ëč?
66219	-1	58464	DIA_EX_AMON_LOSER_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Amon_loser_15_05"")"	SUBTITLE	Безусловно нет.	Áĺçóńëîâíî íĺň.
66220	2845	206929	DIA_EX_AMON_FOUNDSOMEMEAT	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Смотри, что я нашел на твоей полке!	Ńěîňđč, ÷ňî ˙ íŕřĺë íŕ ňâîĺé ďîëęĺ!
66221	-1	58467	DIA_EX_AMON_FOUNDSOMEMEAT_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Amon_foundsomemeat_15_00"")"	SUBTITLE	Смотри, что я нашел на твоей полке!	Ńěîňđč, ÷ňî ˙ íŕřĺë íŕ ňâîĺé ďîëęĺ!
66222	-1	58467	DIA_EX_AMON_FOUNDSOMEMEAT_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Amon_foundsomemeat_07_01"")"	SUBTITLE	Кусок мяса?	Kawałek mięsa?
66223	-1	58467	DIA_EX_AMON_FOUNDSOMEMEAT_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Amon_foundsomemeat_15_02"")"	SUBTITLE	Вот это!	Âîň ýňî!
66224	-1	58467	DIA_EX_AMON_FOUNDSOMEMEAT_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Amon_foundsomemeat_07_03"")"	SUBTITLE	Давай его сюда.	Daj mi go.
66225	-1	58467	DIA_EX_AMON_FOUNDSOMEMEAT_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Amon_foundsomemeat_07_04"")"	SUBTITLE	На вкус ужасно!	Íŕ âęóń óćŕńíî!
66226	-1	58467	DIA_EX_AMON_FOUNDSOMEMEAT_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Amon_foundsomemeat_15_05"")"	SUBTITLE	Конечно! Оно там пролежало очень долго.	Oczywiście! Îíî ňŕě ďđîëĺćŕëî î÷ĺíü äîëăî.
66227	-1	58467	DIA_EX_AMON_FOUNDSOMEMEAT_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Amon_foundsomemeat_07_06"")"	SUBTITLE	Парень, мне нужно выпить... У тебя есть что-нибудь?	Ďŕđĺíü, ěíĺ íóćíî âűďčňü... Masz coś?
66228	-1	58467	DIA_EX_AMON_FOUNDSOMEMEAT_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_Amon_foundsomemeat_15_07"")"	SUBTITLE	Возьми это.	Âîçüěč ýňî.
66229	-1	58467	DIA_EX_AMON_FOUNDSOMEMEAT_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_Amon_foundsomemeat_07_08"")"	SUBTITLE	Черт. С этого момента я ничего не буду хранить на полке. Я и не знал, что оно так быстро портится.	×ĺđň. Ń ýňîăî ěîěĺíňŕ ˙ íč÷ĺăî íĺ áóäó őđŕíčňü íŕ ďîëęĺ. ß č íĺ çíŕë, ÷ňî îíî ňŕę áűńňđî ďîđňčňń˙.
66230	2846	206939	DIA_EX_V12TORWACHE_APPRENTICE	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Я ученик Фальго.	ß ó÷ĺíčę Ôŕëüăî.
66231	-1	58473	DIA_EX_V12TORWACHE_APPRENTICE_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_V12Torwache_apprentice_15_00"")"	SUBTITLE	Я ученик Фальго.	ß ó÷ĺíčę Ôŕëüăî.
66232	-1	58473	DIA_EX_V12TORWACHE_APPRENTICE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_V12Torwache_apprentice_06_01"")"	SUBTITLE	Отлично.	Doskonale.
66233	-1	58473	DIA_EX_V12TORWACHE_APPRENTICE_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_V12Torwache_apprentice_15_02"")"	SUBTITLE	Могу ли я войти сейчас?	Ěîăó ëč ˙ âîéňč ńĺé÷ŕń?
66234	-1	58473	DIA_EX_V12TORWACHE_APPRENTICE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_V12Torwache_apprentice_06_03"")"	SUBTITLE	Нет, особенно сейчас.	Íĺň, îńîáĺííî ńĺé÷ŕń.
66235	2846	206944	DIA_EX_V12TORWACHE_WHY	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Почему нет?	Dlaczego?
66236	-1	58476	DIA_EX_V12TORWACHE_WHY_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_V12Torwache_why_15_00"")"	SUBTITLE	Почему нет?	Dlaczego?
66237	-1	58476	DIA_EX_V12TORWACHE_WHY_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_V12Torwache_why_06_01"")"	SUBTITLE	Будучи подданым Соломона, Фальго отказывается платить установленные законом налоги и поэтому считается повстанцем.	Áóäó÷č ďîääŕíűě Ńîëîěîíŕ, Ôŕëüăî îňęŕçűâŕĺňń˙ ďëŕňčňü óńňŕíîâëĺííűĺ çŕęîíîě íŕëîăč č ďîýňîěó ń÷čňŕĺňń˙ ďîâńňŕíöĺě.
66238	2846	206947	DIA_EX_V12TORWACHE_WHATSUPTHERE	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Что интересного в торговом районе?	×ňî číňĺđĺńíîăî â ňîđăîâîě đŕéîíĺ?
66239	-1	58479	DIA_EX_V12TORWACHE_WHATSUPTHERE_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_V12Torwache_whatsupthere_15_00"")"	SUBTITLE	Что интересного в торговом районе?	×ňî číňĺđĺńíîăî â ňîđăîâîě đŕéîíĺ?
66240	-1	58479	DIA_EX_V12TORWACHE_WHATSUPTHERE_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_V12Torwache_whatsupthere_15_01"")"	SUBTITLE	Почему не разрешено въезжать простым гражданам?	Ďî÷ĺěó íĺ đŕçđĺřĺíî âúĺçćŕňü ďđîńňűě ăđŕćäŕíŕě?
66241	-1	58479	DIA_EX_V12TORWACHE_WHATSUPTHERE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_V12Torwache_whatsupthere_06_02"")"	SUBTITLE	Только те, кто предан пяти мудрецам и верен им, имеют право войти в свое царство.	Ňîëüęî ňĺ, ęňî ďđĺäŕí ď˙ňč ěóäđĺöŕě č âĺđĺí čě, čěĺţň ďđŕâî âîéňč â ńâîĺ öŕđńňâî.
66242	-1	58479	DIA_EX_V12TORWACHE_WHATSUPTHERE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_V12Torwache_whatsupthere_06_03"")"	SUBTITLE	Соломон и все жители области, которую он оккупировал, отказываются это делать. Поэтому сюда нельзя никому.	Ńîëîěîí č âńĺ ćčňĺëč îáëŕńňč, ęîňîđóţ îí îęęóďčđîâŕë, îňęŕçűâŕţňń˙ ýňî äĺëŕňü. Ďîýňîěó ńţäŕ íĺëüç˙ íčęîěó.
66243	-1	58479	DIA_EX_V12TORWACHE_WHATSUPTHERE_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_V12Torwache_whatsupthere_15_04"")"	SUBTITLE	Уж ты, ты выучил наизусть.	Óć ňű, ňű âűó÷čë íŕčçóńňü.
66244	-1	58479	DIA_EX_V12TORWACHE_WHATSUPTHERE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_V12Torwache_whatsupthere_06_05"")"	SUBTITLE	Что?	Co?
66245	-1	58479	DIA_EX_V12TORWACHE_WHATSUPTHERE_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_V12Torwache_whatsupthere_15_06"")"	SUBTITLE	А... Нет ... Ну по крайней мере ты умеешь красиво размахивать мечем.	Ŕ... Íĺň ... Íó ďî ęđŕéíĺé ěĺđĺ ňű óěĺĺřü ęđŕńčâî đŕçěŕőčâŕňü ěĺ÷ĺě.
66246	-1	58479	DIA_EX_V12TORWACHE_WHATSUPTHERE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_V12Torwache_whatsupthere_06_07"")"	SUBTITLE	Ох ... . Да. Это правда.	Îő ... . Tak. Ýňî ďđŕâäŕ.
66247	-1	58479	DIA_EX_V12TORWACHE_WHATSUPTHERE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_V12Torwache_whatsupthere_06_08"")"	SUBTITLE	Это потому что я долго тренировался.	Ýňî ďîňîěó ÷ňî ˙ äîëăî ňđĺíčđîâŕëń˙.
66248	2846	206957	DIA_EX_V12TORWACHE_WISEGUYS	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Кто эти пять мудрецов?	Ęňî ýňč ď˙ňü ěóäđĺöîâ?
66249	-1	58482	DIA_EX_V12TORWACHE_WISEGUYS_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_V12Torwache_wiseguys_15_00"")"	SUBTITLE	Кто эти пять мудрецов?	Ęňî ýňč ď˙ňü ěóäđĺöîâ?
66250	-1	58482	DIA_EX_V12TORWACHE_WISEGUYS_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_V12Torwache_wiseguys_06_01"")"	SUBTITLE	Моя работ состоит не в том, чтобы просвещать простых людей об истории страны.	Ěî˙ đŕáîň ńîńňîčň íĺ â ňîě, ÷ňîáű ďđîńâĺůŕňü ďđîńňűő ëţäĺé îá čńňîđčč ńňđŕíű.
66251	2846	206960	DIA_EX_V12TORWACHE_WISEGUYS_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Ты даже не сморкаешься без приказа?	Ňű äŕćĺ íĺ ńěîđęŕĺřüń˙ áĺç ďđčęŕçŕ?
66252	-1	58484	DIA_EX_V12TORWACHE_WISEGUYS_NOSE	"AI_OUTPUT(OTHER,SELF,""DIA_EX_V12Torwache_wiseguys_nose_15_00"")"	SUBTITLE	Ты даже не сморкаешься без приказа?	Ňű äŕćĺ íĺ ńěîđęŕĺřüń˙ áĺç ďđčęŕçŕ?
66253	-1	58484	DIA_EX_V12TORWACHE_WISEGUYS_NOSE	"AI_OUTPUT(SELF,OTHER,""DIA_EX_V12Torwache_wiseguys_nose_06_01"")"	SUBTITLE	ЧТО? Это уже слишком! Я имею право наказать любого, кто оскорбляет меня или моего напарника.	CO?!... (gniewnie) Ýňî óćĺ ńëčřęîě! ß čěĺţ ďđŕâî íŕęŕçŕňü ëţáîăî, ęňî îńęîđáë˙ĺň ěĺí˙ čëč ěîĺăî íŕďŕđíčęŕ.
66254	-1	58484	DIA_EX_V12TORWACHE_WISEGUYS_NOSE	"AI_OUTPUT(OTHER,SELF,""DIA_EX_V12Torwache_wiseguys_nose_15_02"")"	SUBTITLE	Я думал он сейчас взорвется.	ß äóěŕë îí ńĺé÷ŕń âçîđâĺňń˙.
66255	2846	206965	DIA_EX_V12TORWACHE_MESSAGE	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	У меня срочное сообщение для Ирода!	Ó ěĺí˙ ńđî÷íîĺ ńîîáůĺíčĺ äë˙ Čđîäŕ!
66256	-1	58487	DIA_EX_V12TORWACHE_MESSAGE_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_V12Torwache_message_15_00"")"	SUBTITLE	У меня срочное сообщение для Ирода!	Ó ěĺí˙ ńđî÷íîĺ ńîîáůĺíčĺ äë˙ Čđîäŕ!
66257	-1	58487	DIA_EX_V12TORWACHE_MESSAGE_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_EX_V12Torwache_message_15_01"")"	SUBTITLE	Мне нужно связаться с ним как можно скорее.	Ěíĺ íóćíî ńâ˙çŕňüń˙ ń íčě ęŕę ěîćíî ńęîđĺĺ.
66258	-1	58487	DIA_EX_V12TORWACHE_MESSAGE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_V12Torwache_message_06_02"")"	SUBTITLE	Покажи сообщение!	Ďîęŕćč ńîîáůĺíčĺ!
66259	-1	58487	DIA_EX_V12TORWACHE_MESSAGE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_V12Torwache_message_06_03"")"	SUBTITLE	Это не ...	Ýňî íĺ ...
66260	-1	58487	DIA_EX_V12TORWACHE_MESSAGE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_EX_V12Torwache_message_06_04"")"	SUBTITLE	Я имею в виду: сейчас же передам его.	ß čěĺţ â âčäó: ńĺé÷ŕń ćĺ ďĺđĺäŕě ĺăî.
66261	2846	206971	DIA_EX_V12TORWACHE_MESSAGE_INFO	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я передал письмо Соломона Ироду стражнику на входе в торговый район.	ß ďĺđĺäŕë ďčńüěî Ńîëîěîíŕ Čđîäó ńňđŕćíčęó íŕ âőîäĺ â ňîđăîâűé đŕéîí.
66262	2846	206972	MIL_5036_VINSENT_WATCHER_START	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Я хочу завоевать твое уважение.	ß őî÷ó çŕâîĺâŕňü ňâîĺ óâŕćĺíčĺ.
66263	-1	58490	MIL_5036_VINSENT_WATCHER_START_INFO	"AI_OUTPUT(OTHER,SELF,""mil_5036_vinsent_WATCHER_START_Info_15_01"")"	SUBTITLE	Я хочу завоевать твое уважение.	ß őî÷ó çŕâîĺâŕňü ňâîĺ óâŕćĺíčĺ.
66264	-1	58490	MIL_5036_VINSENT_WATCHER_START_INFO	"AI_OUTPUT(SELF,OTHER,""mil_5036_vinsent_WATCHER_START_Info_05_02"")"	SUBTITLE	Ах, да. Командор рассказывал о новобранцах.	Ŕő, äŕ. Ęîěŕíäîđ đŕńńęŕçűâŕë î íîâîáđŕíöŕő.
66265	-1	58490	MIL_5036_VINSENT_WATCHER_START_INFO	"AI_OUTPUT(SELF,OTHER,""mil_5036_vinsent_WATCHER_START_Info_05_03"")"	SUBTITLE	Я рад, что ты пришел, парень, я как раз нуждаюсь в помощи.	ß đŕä, ÷ňî ňű ďđčřĺë, ďŕđĺíü, ˙ ęŕę đŕç íóćäŕţńü â ďîěîůč.
66266	-1	58490	MIL_5036_VINSENT_WATCHER_START_INFO	"AI_OUTPUT(OTHER,SELF,""mil_5036_vinsent_WATCHER_START_Info_15_04"")"	SUBTITLE	Какого рода помощь?	Ęŕęîăî đîäŕ ďîěîůü?
66267	-1	58490	MIL_5036_VINSENT_WATCHER_START_INFO	"AI_OUTPUT(SELF,OTHER,""mil_5036_vinsent_WATCHER_START_Info_05_05"")"	SUBTITLE	Недалеко от лагеря я видел небольшую вышку. Она хоть и старая, но свиду прочная.	Íĺäŕëĺęî îň ëŕăĺđ˙ ˙ âčäĺë íĺáîëüřóţ âűřęó. Îíŕ őîňü č ńňŕđŕ˙, íî ńâčäó ďđî÷íŕ˙.
66268	-1	58490	MIL_5036_VINSENT_WATCHER_START_INFO	"AI_OUTPUT(SELF,OTHER,""mil_5036_vinsent_WATCHER_START_Info_05_06"")"	SUBTITLE	Нам нужно установить на ней наблюдение.	Íŕě íóćíî óńňŕíîâčňü íŕ íĺé íŕáëţäĺíčĺ.
66269	-1	58490	MIL_5036_VINSENT_WATCHER_START_INFO	"AI_OUTPUT(OTHER,SELF,""mil_5036_vinsent_WATCHER_START_Info_15_07"")"	SUBTITLE	А наблюдать-то за кем?	Ŕ íŕáëţäŕňü-ňî çŕ ęĺě?
66270	-1	58490	MIL_5036_VINSENT_WATCHER_START_INFO	"AI_OUTPUT(SELF,OTHER,""mil_5036_vinsent_WATCHER_START_Info_05_08"")"	SUBTITLE	Как за кем? За мертвецами!	Ęŕę çŕ ęĺě? Çŕ ěĺđňâĺöŕěč!
66271	-1	58490	MIL_5036_VINSENT_WATCHER_START_INFO	"AI_OUTPUT(OTHER,SELF,""mil_5036_vinsent_WATCHER_START_Info_15_09"")"	SUBTITLE	Я думал, ваша текущая проблема это Соломон.	ß äóěŕë, âŕřŕ ňĺęóůŕ˙ ďđîáëĺěŕ ýňî Ńîëîěîí.
66272	-1	58490	MIL_5036_VINSENT_WATCHER_START_INFO	"AI_OUTPUT(SELF,OTHER,""mil_5036_vinsent_WATCHER_START_Info_05_10"")"	SUBTITLE	А что Соломон? Он и его люди - тоже люди, как и мы. Причем неровно дышащие к выпивке.	Ŕ ÷ňî Ńîëîěîí? Îí č ĺăî ëţäč - ňîćĺ ëţäč, ęŕę č ěű. Ďđč÷ĺě íĺđîâíî äűřŕůčĺ ę âűďčâęĺ.
66273	-1	58490	MIL_5036_VINSENT_WATCHER_START_INFO	"AI_OUTPUT(SELF,OTHER,""mil_5036_vinsent_WATCHER_START_Info_05_11"")"	SUBTITLE	Пока что они не представляют для нас реальной угрозы. А вот неживые - это проблема.	Ďîęŕ ÷ňî îíč íĺ ďđĺäńňŕâë˙ţň äë˙ íŕń đĺŕëüíîé óăđîçű. Ŕ âîň íĺćčâűĺ - ýňî ďđîáëĺěŕ.
66274	-1	58490	MIL_5036_VINSENT_WATCHER_START_INFO	"AI_OUTPUT(OTHER,SELF,""mil_5036_vinsent_WATCHER_START_Info_15_12"")"	SUBTITLE	Вернемся к вышке. Что надо сделать?	Âĺđíĺěń˙ ę âűřęĺ. ×ňî íŕäî ńäĺëŕňü?
66275	-1	58490	MIL_5036_VINSENT_WATCHER_START_INFO	"AI_OUTPUT(SELF,OTHER,""mil_5036_vinsent_WATCHER_START_Info_05_13"")"	SUBTITLE	Сейчас ты отправишься к ней и очистишь близлежащую территорию от врагов, а я приготовлю то, что передали маги.	Ńĺé÷ŕń ňű îňďđŕâčřüń˙ ę íĺé č î÷čńňčřü áëčçëĺćŕůóţ ňĺđđčňîđčţ îň âđŕăîâ, ŕ ˙ ďđčăîňîâëţ ňî, ÷ňî ďĺđĺäŕëč ěŕăč.
66276	-1	58490	MIL_5036_VINSENT_WATCHER_START_INFO	"AI_OUTPUT(OTHER,SELF,""mil_5036_vinsent_WATCHER_START_Info_15_14"")"	SUBTITLE	Хорошо, я вернусь к тебе, когда вышка будет безопасна.	Őîđîřî, ˙ âĺđíóńü ę ňĺáĺ, ęîăäŕ âűřęŕ áóäĺň áĺçîďŕńíŕ.
66277	2846	206987	MIL_5036_VINSENT_WATCHER_START_INFO	B_STARTMISSION.FIRSTNOTE	LOG_ADDENTRY.PAR1	Я должен обезопасить местность вокруг старой вышки. Это поможет заручиться поддержкой посланника Ирода.	ß äîëćĺí îáĺçîďŕńčňü ěĺńňíîńňü âîęđóă ńňŕđîé âűřęč. Ýňî ďîěîćĺň çŕđó÷čňüń˙ ďîääĺđćęîé ďîńëŕííčęŕ Čđîäŕ.
66278	2846	206992	MIL_5036_VINSENT_WATCHER_MIDDLE	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	Я зачистил территорию у вышки.	ß çŕ÷čńňčë ňĺđđčňîđčţ ó âűřęč.
66279	-1	58493	MIL_5036_VINSENT_WATCHER_MIDDLE_INFO	"AI_OUTPUT(OTHER,SELF,""mil_5036_vinsent_WATCHER_MIDDLE_Info_15_01"")"	SUBTITLE	Я зачистил территорию у вышки.	ß çŕ÷čńňčë ňĺđđčňîđčţ ó âűřęč.
66280	-1	58493	MIL_5036_VINSENT_WATCHER_MIDDLE_INFO	"AI_OUTPUT(SELF,OTHER,""mil_5036_vinsent_WATCHER_MIDDLE_Info_05_02"")"	SUBTITLE	Хорошая работа, солдат! Маги Огня дали мне этот камень. Ты должен положить его на вышке.	Őîđîřŕ˙ đŕáîňŕ, ńîëäŕň! Ěŕăč Îăí˙ äŕëč ěíĺ ýňîň ęŕěĺíü. Ňű äîëćĺí ďîëîćčňü ĺăî íŕ âűřęĺ.
66281	-1	58493	MIL_5036_VINSENT_WATCHER_MIDDLE_INFO	"AI_OUTPUT(OTHER,SELF,""mil_5036_vinsent_WATCHER_MIDDLE_Info_15_03"")"	SUBTITLE	И что он даст?	Č ÷ňî îí äŕńň?
66282	-1	58493	MIL_5036_VINSENT_WATCHER_MIDDLE_INFO	"AI_OUTPUT(SELF,OTHER,""mil_5036_vinsent_WATCHER_MIDDLE_Info_05_04"")"	SUBTITLE	Он вызовет Наблюдателя. Это такой мелкий дух, который будет следить за Долиной и сообщать нам о магических проявлениях.	Îí âűçîâĺň Íŕáëţäŕňĺë˙. Ýňî ňŕęîé ěĺëęčé äóő, ęîňîđűé áóäĺň ńëĺäčňü çŕ Äîëčíîé č ńîîáůŕňü íŕě î ěŕăč÷ĺńęčő ďđî˙âëĺíč˙ő.
