NR	FILENR	ID	SYMBOL	USE	TRACE	RU	PL
18582	442	110782	RESPAWN_TIERE	PRINTUP._TEXT_	PRINTSCREEN.PAR0	Опыт героя потрачен на призыв!	Punkty doświadczenia bohatera zostały zużyte na przywołanie!
18592	443	110834	EVT_TELEPORTSTATION_FUNC	PRINTCENTER._TEXT_	PRINTSCREEN.PAR0	Испытание пройдено!	Próba zaliczona!
18593	443	110837	EVT_TELEPORTSTATION_FUNC	PRINTCENTER._TEXT_	PRINTSCREEN.PAR0	Мысль проникает в мою голову:	Przez głowę przemknęła mi myśl:
18594	443	110838	EVT_TELEPORTSTATION_FUNC	PRINTCENTER._TEXT_	PRINTSCREEN.PAR0	Рог! Я должен взять его с собой!	Róg! Muszę go zabrać ze sobą!
18595	443	110839	EVT_TELEPORTSTATION_FUNC	PRINTCENTER._TEXT_	PRINTSCREEN.PAR0	Испытание еще не пройдено!	Próba jeszcze nie została zaliczona!
18596	443	110840	EVT_TELEPORTSTATION_FUNC	PRINTCENTER._TEXT_	PRINTSCREEN.PAR0	Похоже, магия блокирует мой единственный выход.	Wygląda na to, że magia blokuje moją jedyną drogę ucieczki.
18597	443	110841	NATURW_TRIGGERSCRIPT_WATERFALL_STOP_FUNC	PRINTCENTER._TEXT_	PRINTSCREEN.PAR0	Вначале убейте 20 монстров и 3 боссов!	Najpierw zabij 20 potworów i 3 bossów!
18598	443	110844	NATURW_TRIGGERSCRIPT_WATERFALL_STOP_FUNC	PRINTCENTER._TEXT_	PRINTSCREEN.PAR0	Вначале убейте 30 монстров и 2 боссов!	Najpierw zabij 30 potworów i 2 bossów!
18599	443	110847	NATURW_TRIGGERSCRIPT_WATERFALL_STOP_FUNC	PRINTCENTER._TEXT_	PRINTSCREEN.PAR0	Там что-то интересное!	Tam jest coś ciekawego!
18600	443	110886	EVT_TELEPORT_DEXTERTHERE_FUNC	PRINT.PAR0	PRINT.PAR0	Интересный рисунок!	Ciekawy rysunek!
18605	443	110922	EVT_ENTER_TO_ORC_CITY_FUNC	PRINT.PAR0	PRINT.PAR0	Без Улу-Мулу вход не откроется.	Bez Ulu-Mulu wejście się nie otworzy.
18624	459	111102	ZS_DO_LOOP	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Убийцу я не смогу опознать, но, возможно, я смогу пройти по его следам! Я должен немедленно сообщить Соломону об убийстве!	Nie będę w stanie zidentyfikować mordercy, ale być może uda mi się podążać jego śladami! Muszę natychmiast poinformować Salomona o morderstwie!
18670	539	112089	PC_TP_ACTIVATION_INFO	INFO_ADDCHOICE.PAR1	INFO_ADDCHOICE.PAR1	Руна телепорта орочьих троп (КО,ДР,ГО,ДТ)	Runa teleportacji orkowych szlaków
18720	540	26639	MENU_PAR_1_5[1]	---	---	След. ранг	Kolejny poziom
18766	540	26675	MENU_PAR_1_82[1]	---	---	Нож	Nóż
18772	540	26684	MENU_PAR_1_49[1]	---	---	Щит маны	Tarcza Many
18774	540	26686	MENU_PAR_1_51[1]	---	---	Стойкость	Wytrzymałość
18776	540	26688	MENU_PAR_1_53[1]	---	---	Метание ножа	Rzucanie nożami
18778	540	26690	MENU_PAR_1_55[1]	---	---	Бой со щитом	Walka z tarczą
18780	540	26692	MENU_PAR_1_57[1]	---	---	Лимит / Реген	Limit / Regen.
18782	540	26699	MENU_PAR_1_64[1]	---	---	Детоксикация	Detoksykacja
18784	540	26700	MENU_PAR_1_65[1]	---	---	Некростойкость	Odporność na obr. nekrotyczne
18786	540	26702	MENU_PAR_1_67[1]	---	---	Аурных проклятий	Przeklęte aury
18788	540	26703	MENU_PAR_1_68[1]	---	---	Освобождено душ	Uwolnione dusze
18790	540	26704	MENU_PAR_1_69[1]	---	---	КАРМА / Лимит	Karma / Limit
18792	540	26705	MENU_PAR_1_70[1]	---	---	Иннос	Innos
18794	540	26707	MENU_PAR_1_72[1]	---	---	Белиар	Beliar
18796	540	26709	MENU_PAR_1_74[1]	---	---	Аданос	Adanos
18798	540	26711	MENU_PAR_1_76[1]	---	---	Скала	Stonnos
18800	540	26713	MENU_PAR_1_78[1]	---	---	ПОТРЕБНОСТИ	POTRZEBY
18802	540	26714	MENU_PAR_1_79[1]	---	---	Жажда	Pragnienie
18804	540	26715	MENU_PAR_1_80[1]	---	---	Голод	Głód
18806	540	26716	MENU_PAR_1_81[1]	---	---	Сон	Zmęczenie
18828	540	26733	MENU_PAR_2_17[1]	---	---	Драки	Walki
18830	540	26734	MENU_PAR_2_18[1]	---	---	Кругозор IQ	Poziom IQ
18832	540	26735	MENU_PAR_2_59[1]	---	---	Мзда	Łapówka
18834	540	26736	MENU_PAR_2_19[1]	---	---	УБИЙСТВ	ZABICI PRZECIWNICY
18836	540	26737	MENU_PAR_2_20[1]	---	---	Людей	Ludzie
18838	540	26738	MENU_PAR_2_21[1]	---	---	Орков	Orkowie
18840	540	26739	MENU_PAR_2_22[1]	---	---	Людей-яшеров	Jaszczuroludzie
18842	540	26740	MENU_PAR_2_23[1]	---	---	Мелких зверьков	Małe zwierzęta
18844	540	26741	MENU_PAR_2_24[1]	---	---	Обычных зверей	Zwykłe zwierzęta
18846	540	26742	MENU_PAR_2_25[1]	---	---	Настоящих монстров	Zwykłe potwory
18848	540	26743	MENU_PAR_2_26[1]	---	---	Сильных монстров	Silne potwory
18850	540	26744	MENU_PAR_2_27[1]	---	---	Всего монстров	Razem potworów
18852	540	26745	MENU_PAR_2_28[1]	---	---	Равных ГГ	Równe postaci
18854	540	26746	MENU_PAR_2_29[1]	---	---	Слабее/сильнее ГГ	Słabsze/silniejsze od postaci
18856	540	26747	MENU_PAR_2_30[1]	---	---	ВОРОВСКИЕ НАВЫКИ	UMIEJĘTNOŚCI ZŁODZIEJSKIE
18858	540	26748	MENU_PAR_2_31[1]	---	---	Скрытность	Skradanie się
18860	540	26750	MENU_PAR_2_33[1]	---	---	Взлом замков	Otwieranie zamków
18862	540	26752	MENU_PAR_2_35[1]	---	---	Карманная кража	Kradzież kieszonkowa
18864	540	26754	MENU_PAR_2_37[1]	---	---	Акробатика	Akrobatyka
18866	540	26756	MENU_PAR_2_39[1]	---	---	Скрытые предм.	Ukryte skarby
18868	540	26757	MENU_PAR_2_40[1]	---	---	Ловушек	Pułapki
18870	540	26758	MENU_PAR_2_41[1]	---	---	Проверка корзин	Przeszukiwanie koszy
18872	540	26760	MENU_PAR_2_43[1]	---	---	ПИЩЕВЫЕ НАВЫКИ	UMIEJĘTNOŚCI TWORZENIA
18874	540	26761	MENU_PAR_2_44[1]	---	---	Кулинария	Gotowanie
18876	540	26762	MENU_PAR_2_45[1]	---	---	Алхимия	Alchemia
18878	540	26764	MENU_PAR_2_47[1]	---	---	Алхим. спец-я	Specjalizacja alch.
18880	540	26766	MENU_PAR_2_49[1]	---	---	ИСПОЛЬЗОВАНО ЗЕЛИЙ	WYPITE MIKSTURY
18882	540	26767	MENU_PAR_2_50[1]	---	---	Маны	Many
18884	540	26768	MENU_PAR_2_51[1]	---	---	Жизни	Zdrowia
18886	540	26769	MENU_PAR_2_52[1]	---	---	Эликсиров маны	Eliksiry many
18888	540	26770	MENU_PAR_2_53[1]	---	---	Эликсиров жизни	Eliksiry życia
18890	540	26771	MENU_PAR_2_54[1]	---	---	Эликсиров силы	Eliksiry siły
18892	540	26772	MENU_PAR_2_55[1]	---	---	Эликсиров ловкости	Eliksiry zręczności
18894	540	26773	MENU_PAR_2_56[1]	---	---	Эликс. интеллекта	Eliksiry inteligencji
18896	540	26774	MENU_PAR_2_57[1]	---	---	Эликс. выносливости	Eliksiry wytrzymałości
18898	540	26775	MENU_PAR_2_58[1]	---	---	Противоядий	Odtrutki
18930	540	26793	MENU_PAR_3_18[1]	---	---	ИЗГОТОВЛЕНИЕ БОЛТОВ	TWORZENIE BEŁTÓW
18932	540	26794	MENU_PAR_3_19[1]	---	---	Обычные	Zwykłe
18934	540	26796	MENU_PAR_3_21[1]	---	---	Острые	Ostre
18936	540	26798	MENU_PAR_3_23[1]	---	---	Магические	Magiczne
18938	540	26800	MENU_PAR_3_25[1]	---	---	Тяжелые	Ciężkie
18940	540	26802	MENU_PAR_3_27[1]	---	---	РЕМЕСЛЕНЫЕ НАВЫКИ	UMIEJĘTNOŚCI RZEMIEŚLNICZE
18942	540	26803	MENU_PAR_3_28[1]	---	---	Обработка древок	Tworzenie promieni strzał
18944	540	26805	MENU_PAR_3_30[1]	---	---	Столярное дело	Stolarstwo
18946	540	26807	MENU_PAR_3_32[1]	---	---	Плавка металла	Przetapianie metali
18948	540	26809	MENU_PAR_3_34[1]	---	---	Ковка наконечников	Tworzenie grotów
18950	540	26811	MENU_PAR_3_36[1]	---	---	Горное дело	Górnictwo
18952	540	26813	MENU_PAR_3_38[1]	---	---	Кузнечное дело	Kowalstwo
18954	540	26815	MENU_PAR_3_40[1]	---	---	Бронное дело	Tworzenie pancerzy
18956	540	26816	MENU_PAR_3_41[1]	---	---	Лучное дело	Tworzenie strzał
18958	540	26818	MENU_PAR_3_43[1]	---	---	Крафт щитов	Wytwarzanie tarcz
18960	540	26820	MENU_PAR_3_45[1]	---	---	Ювелирное дело	Tworzenie biżuterii
18962	540	26822	MENU_PAR_3_47[1]	---	---	Починил мест	Naprawiłem most
18964	540	26823	MENU_PAR_3_48[1]	---	---	ИЗГОТОВЛЕНИЕ СТРЕЛ	TWORZENIE STRZAŁ
18966	540	26824	MENU_PAR_3_49[1]	---	---	Обычные	Zwykłe
18968	540	26826	MENU_PAR_3_51[1]	---	---	Острые	Ostre
18970	540	26828	MENU_PAR_3_53[1]	---	---	Огненные	Ogniste
18972	540	26830	MENU_PAR_3_55[1]	---	---	Магические	Magiczne
18974	540	26832	MENU_PAR_3_57[1]	---	---	Освященные	Konsekrowane
18976	540	26834	MENU_PAR_3_59[1]	---	---	Отравленные	Zatrute
19014	540	26854	MENU_PAR_4_19[1]	---	---	Трубач	Trębacz
19116	540	26931	MENU_PAR_5_52[1]	---	---	Добыча семян	Zbieranie nasion
19118	540	26933	MENU_PAR_5_54[1]	---	---	НАВЫКИ СПЕЦИАЛИЗАЦИИ	UMIEJĘTNOŚCI SPECJALIZACJI
19120	540	26934	MENU_PAR_5_55[1]	---	---	Кинжал	Sztylet
19122	540	26935	MENU_PAR_5_56[1]	---	---	1р меч	Miecz 1h
19124	540	26936	MENU_PAR_5_57[1]	---	---	Шпага	Szpada
19126	540	26937	MENU_PAR_5_58[1]	---	---	1р топор	Topór 1h
19128	540	26938	MENU_PAR_5_59[1]	---	---	1р булава и молот	Buława i młot 1h
19130	540	26939	MENU_PAR_5_60[1]	---	---	2р меч	Miecz 2h
19132	540	26940	MENU_PAR_5_61[1]	---	---	2р ловкача	Katana 2h
19134	540	26941	MENU_PAR_5_62[1]	---	---	2р топор	Topór 2h
19136	540	26942	MENU_PAR_5_63[1]	---	---	2р булава и молот	Buława i młot 2h
19138	540	26943	MENU_PAR_5_64[1]	---	---	2р копье	Włócznia 2h
19140	540	26944	MENU_PAR_5_65[1]	---	---	2р алебарда	Halabarda 2h
19142	540	26945	MENU_PAR_5_66[1]	---	---	2р посох	Kostur 2h
19144	540	26946	MENU_PAR_5_67[1]	---	---	Магический посох	Magiczny kostur
19146	540	26947	MENU_PAR_5_68[1]	---	---	Лук	Łuk
19148	540	26948	MENU_PAR_5_69[1]	---	---	Арбалет	Kusza
19202	540	26975	MENU_PAR_6_27[1]	---	---	МИНУТОМЕР	MINUTNIK
19204	540	26976	MENU_PAR_6_28[1]	---	---	Стоял	Stał
19206	540	26977	MENU_PAR_6_29[1]	---	---	Отдыхал	Odpoczywał
19208	540	26978	MENU_PAR_6_30[1]	---	---	Ходил	Chodził
19210	540	26979	MENU_PAR_6_31[1]	---	---	Крался	Skradał się
19212	540	26980	MENU_PAR_6_32[1]	---	---	Бегал	Biegał
19214	540	26981	MENU_PAR_6_33[1]	---	---	Плавал	Pływał
19216	540	26982	MENU_PAR_6_34[1]	---	---	Прыгал	Skakał
19218	540	26983	MENU_PAR_6_35[1]	---	---	Ездил	Jeździł
19220	540	26984	MENU_PAR_6_36[1]	---	---	Непоседа	Niecierpliwy
19222	540	26985	MENU_PAR_6_37[1]	---	---	ОГРАНИЧЕНИЯ ИНВЕНТАРЯ	OGRANICZENIA ZAPASÓW
19224	540	26986	MENU_PAR_6_38[1]	---	---	Бижутерия	Biżuteria
19226	540	26987	MENU_PAR_6_39[1]	---	---	Богатства	Kosztowności
19228	540	26988	MENU_PAR_6_40[1]	---	---	Боеприпасы	Amunicja
19230	540	26989	MENU_PAR_6_41[1]	---	---	Двуручное	Dwuręczna
19232	540	26990	MENU_PAR_6_42[1]	---	---	Документы	Dokumenty
19234	540	26992	MENU_PAR_6_44[1]	---	---	Зелья	Mikstury
19236	540	26993	MENU_PAR_6_45[1]	---	---	Камни	Kamienie
19238	540	26994	MENU_PAR_6_46[1]	---	---	Крафтовые	Rzemiosło
19240	540	26995	MENU_PAR_6_47[1]	---	---	Напитки	Napoje
19242	540	26996	MENU_PAR_6_48[1]	---	---	Одежда	Ubrania
19244	540	26997	MENU_PAR_6_49[1]	---	---	Одноручное	Jednoręczna
19246	540	26998	MENU_PAR_6_50[1]	---	---	Пакеты	Mieszki
19248	540	26999	MENU_PAR_6_51[1]	---	---	Руны/свитки	Runy/Zwoje
19250	540	27000	MENU_PAR_6_52[1]	---	---	Самокрутки	Samorodki
19252	540	27001	MENU_PAR_6_53[1]	---	---	Стрелковое	Bronie dystansowe
19254	540	27002	MENU_PAR_6_54[1]	---	---	Травы	Zioła
19256	540	27003	MENU_PAR_6_55[1]	---	---	Трофеи	Trofea
19258	540	27004	MENU_PAR_6_56[1]	---	---	Шкуры/кожи	Skóry/futra
19260	540	27005	MENU_PAR_6_57[1]	---	---	Хлам	Śmieci
19354	540	27052	MENU_PAR_8_5[1]	---	---	Бол. мухи и оводы	Bagienne krwiopijce i owady
19436	540	27093	MENU_PAR_9_23[1]	---	---	СОБРАНО	ZBIERANIE
19438	540	27094	MENU_PAR_9_24[1]	---	---	Репы	Rzepa
19440	540	27095	MENU_PAR_9_25[1]	---	---	Моркови	Marchew
19442	540	27096	MENU_PAR_9_26[1]	---	---	Косяков	Skręty
19444	540	27097	MENU_PAR_9_27[1]	---	---	Пива	Piwo
19446	540	27098	MENU_PAR_9_28[1]	---	---	Угощений	Poczęstunki
19448	540	27099	MENU_PAR_9_29[1]	---	---	Зарплат	Wynagrodzenie
19450	540	27100	MENU_PAR_9_30[1]	---	---	Свитков	Zwoje
19452	540	27101	MENU_PAR_9_31[1]	---	---	Рыб	Ryby
19454	540	27102	MENU_PAR_9_32[1]	---	---	Воды	Woda
19456	540	27103	MENU_PAR_9_33[1]	---	---	Видений	Wizje
19458	540	27104	MENU_PAR_9_34[1]	---	---	ОТКРЫТО	OTWARTE
19460	540	27105	MENU_PAR_9_35[1]	---	---	Креветок	Krewetki
19462	540	27106	MENU_PAR_9_36[1]	---	---	Мидий	Małże
19464	540	27107	MENU_PAR_9_37[1]	---	---	Рыб	Ryby
19466	540	27108	MENU_PAR_9_38[1]	---	---	Драг.шкатулок	Srebrne szkatułki
19468	540	27109	MENU_PAR_9_39[1]	---	---	Зол. шкатулок	Złote szkatułki
19470	540	27110	MENU_PAR_9_40[1]	---	---	СДАНО	ODDANO
19472	540	27111	MENU_PAR_9_41[1]	---	---	Крабоглоток	Mięs kraba
19474	540	27112	MENU_PAR_9_42[1]	---	---	Стар. монет	Starych monet
19476	540	27113	MENU_PAR_9_43[1]	---	---	Эктоплазм	Ektoplazmy
19478	540	27114	MENU_PAR_9_50[1]	---	---	Грибов	Grzybów
19480	540	27115	MENU_PAR_9_44[1]	---	---	СЛОМАНО	ZŁAMANE
19482	540	27116	MENU_PAR_9_45[1]	---	---	Отмычек	Wytrychy
19484	540	27117	MENU_PAR_9_46[1]	---	---	Ложек	Łyżki
19486	540	27118	MENU_PAR_9_47[1]	---	---	Пил	Piły
19488	540	27119	MENU_PAR_9_48[1]	---	---	Кирок	Kilofy
19490	540	27120	MENU_PAR_9_49[1]	---	---	Кинжалов	Sztyletów
19514	540	27132	MENU_PAR_9_22[1]	---	---	Крысолюды	Szczuroludzie
19516	540	27133	MENU_PAR_10_173[1]	---	---	УБИТО МОНСТРОВ - 4	ZABITE POTWORY - 4
19518	540	27134	MENU_PAR_10_1[1]	---	---	Хоринис 1	Khorinis 1
19520	540	27135	MENU_PAR_10_2[1]	---	---	Всего	Razem
19522	540	27136	MENU_PAR_10_3[1]	---	---	Люди	Ludzi
19524	540	27137	MENU_PAR_10_4[1]	---	---	Звери	Bestie
19526	540	27138	MENU_PAR_10_5[1]	---	---	Рептил	Gady
19528	540	27139	MENU_PAR_10_6[1]	---	---	Насек	Owady
19530	540	27140	MENU_PAR_10_7[1]	---	---	Нежить	Nieumarli
19532	540	27141	MENU_PAR_10_8[1]	---	---	Орки	Orkowie
19534	540	27142	MENU_PAR_10_9[1]	---	---	Гоблы	Gobliny
19536	540	27143	MENU_PAR_10_10[1]	---	---	Големы	Golemy
19538	540	27144	MENU_PAR_10_11[1]	---	---	Хорин 2-3	Khorinis 2-3
19540	540	27153	MENU_PAR_10_20[1]	---	---	Хорин 4-9	Khorinis 4-9
19542	540	27162	MENU_PAR_10_29[1]	---	---	Хиденваль	Hidenval
19544	540	27171	MENU_PAR_10_38[1]	---	---	Яркендар 2	Jarkendar 2
19546	540	27180	MENU_PAR_10_47[1]	---	---	Яркенд 3-9	Jarkendar 3-9
19548	540	27189	MENU_PAR_10_56[1]	---	---	Миненталь 3	Górnicza Dolina 3
19550	540	27198	MENU_PAR_10_65[1]	---	---	Минент 4-9	Gornicza Dolina 4-9
19552	540	27207	MENU_PAR_10_74[1]	---	---	Вальдус	Valdus
19554	540	27216	MENU_PAR_10_83[1]	---	---	Лощина	Kotlina
19556	540	27225	MENU_PAR_10_92[1]	---	---	Даль.долин	Daleka Dolina
19558	540	27234	MENU_PAR_10_101[1]	---	---	Дол. теней	Dolina Cieni
19560	540	27243	MENU_PAR_10_110[1]	---	---	Пустоши	Pustkowia
19562	540	27252	MENU_PAR_10_119[1]	---	---	Азган	Fort Azgan
19564	540	27261	MENU_PAR_10_128[1]	---	---	Остр.испыт	Wyspa Prób
19566	540	27270	MENU_PAR_10_137[1]	---	---	Храм Спящ	Świątynia Śniącego
19568	540	27279	MENU_PAR_10_146[1]	---	---	Этлу	Wyspa Etlu
19570	540	27288	MENU_PAR_10_155[1]	---	---	Прочие	Inne
19572	540	27297	MENU_PAR_10_164[1]	---	---	Итого	Łącznie
19574	540	27306	MENU_PAR_11_1[1]	---	---	КВЕСТ	ZADANIA
19576	540	27307	MENU_PAR_11_2[1]	---	---	Хоринис 1гл	Khorinis 1r
19578	540	27308	MENU_PAR_11_3[1]	---	---	Всего	Razem
19580	540	27309	MENU_PAR_11_4[1]	---	---	Начат	Rozpoczęte
19582	540	27310	MENU_PAR_11_5[1]	---	---	Закончен	Ukończone
19584	540	27311	MENU_PAR_11_6[1]	---	---	Провален	Nieudane
19586	540	27312	MENU_PAR_11_7[1]	---	---	Отменен	Przerwane
19588	540	27313	MENU_PAR_11_8[1]	---	---	Сумма	Razem
19590	540	27314	MENU_PAR_11_9[1]	---	---	Хоринис 2гл	Khorinis 2r
19592	540	27320	MENU_PAR_11_15[1]	---	---	Хоринис 3гл	Khorinis 3r
19594	540	27326	MENU_PAR_11_21[1]	---	---	Хоринис 4гл	Khorinis 4r
19596	540	27332	MENU_PAR_11_27[1]	---	---	Хоринис 5-9гл	Khorinis 5-9r
19598	540	27338	MENU_PAR_11_33[1]	---	---	Азган	Fort Azgan
19600	540	27344	MENU_PAR_11_39[1]	---	---	Хиденваль-1	Hidenval-1
19602	540	27350	MENU_PAR_11_45[1]	---	---	Хиденваль-2,3	Hidenval-2,3
19604	540	27356	MENU_PAR_11_51[1]	---	---	Вальдус	Valdus
19606	540	27362	MENU_PAR_11_57[1]	---	---	Яркендар 2гл	Jarkendar 2r
19608	540	27368	MENU_PAR_11_63[1]	---	---	Яркендар 3-9гл	Jarkendar 3-9r
19610	540	27374	MENU_PAR_11_69[1]	---	---	Миненталь 3гл	Górnicza Dolina 3r
19612	540	27380	MENU_PAR_11_75[1]	---	---	Миненталь 4-9гл	Górnicza Dolina 4-9r
19614	540	27386	MENU_PAR_11_81[1]	---	---	Даль. долина-1	Dal. dolina-1
19616	540	27392	MENU_PAR_11_87[1]	---	---	Даль. долина-2	Dal. dolina-2
19618	540	27398	MENU_PAR_11_93[1]	---	---	Пустоши	Pustkowia
19620	540	27404	MENU_PAR_11_99[1]	---	---	Лощина	Kotlina
19622	540	27410	MENU_PAR_11_105[1]	---	---	Этлу	Wyspa Etlu
19624	540	27416	MENU_PAR_11_111[1]	---	---	Другие локи	Pozostałe lokacje
19626	540	27422	MENU_PAR_11_117[1]	---	---	Итого	Łącznie
19629	540	27428	MENU_PAR_12_1[6]	---	---	дефолтные ХОТКЕИ [плагин]	Domyślne SKRÓTY (pluginy)
19631	540	27429	MENU_PAR_12_2[1]	---	---	Смена анимаций боя	Zmiana animacji walki
19633	540	27430	MENU_PAR_12_3[1]	---	---	Экипировка стрел/болтов	Wyposażenie strzał/bełtow
19635	540	27431	MENU_PAR_12_4[1]	---	---	Вызов/отзыв огонька	Włącz/wyłącz ognika
19637	540	27432	MENU_PAR_12_5[1]	---	---	Спринт (текущая выносл.)	Sprint (na wytrzymałość)
19638	540	27432	MENU_PAR_12_5[6]	---	---	~ (тильда)	~ (tylda)
19640	540	27433	MENU_PAR_12_6[1]	---	---	Статистика СнК	Statystyki SNC
19642	540	27434	MENU_PAR_12_7[1]	---	---	Призвать миньонов к себе	Przywołaj do siebie sługi
