NR	FILENR	ID	SYMBOL	USE	TRACE	RU	PL
24313	1040	128656	KDW_7014_TAMIRAS	C_NPC.NAME	C_NPC.NAME	Тамирас	Ňŕěčđŕń
24314	1040	128661	KDW_7015_LEVADIAN	C_NPC.NAME	C_NPC.NAME	Левадиан	Ëĺâŕäčŕí
24315	1040	128666	KDW_7016_MERDRON	C_NPC.NAME	C_NPC.NAME	Мэрдрон	Ěýđäđîí
24408	1193	130346	BDT_997_DOEN	C_NPC.NAME	C_NPC.NAME	Доэн	Äîýí
24409	1193	130354	BDT_998_HALVAR	C_NPC.NAME	C_NPC.NAME	Халвар	Őŕëâŕđ
24410	1193	130363	GRD_146_ERWIN	C_NPC.NAME	C_NPC.NAME	Эрвин	Ýđâčí
24411	1193	130389	GRD_147_CLARENCE	C_NPC.NAME	C_NPC.NAME	Кларенс	Ęëŕđĺíń
24412	1193	130417	GRD_148_ORTO	C_NPC.NAME	C_NPC.NAME	Орто	Orto
24413	1193	130448	NONE_149_POSZUKIWACZ	C_NPC.NAME	C_NPC.NAME	Исследователь	Čńńëĺäîâŕňĺëü
24414	1193	130461	NONE_150_FALCUS	C_NPC.NAME	C_NPC.NAME	Фалькус	Ôŕëüęóń
24415	1194	130470	OUT_6179_BAROMIR	C_NPC.NAME	C_NPC.NAME	Баромир	Áŕđîěčđ
24416	1194	130475	OUT_6180_ALBUS	C_NPC.NAME	C_NPC.NAME	Альбус	Ŕëüáóń
24417	1194	130486	OUT_6181_QUENTIN	C_NPC.NAME	C_NPC.NAME	Квентин	Ęâĺíňčí
24418	1194	130493	OUT_6182_RAIK	C_NPC.NAME	C_NPC.NAME	Райк	Đŕéę
24419	1194	130502	OUT_6183_EMELYA	C_NPC.NAME	C_NPC.NAME	Емельян	Ĺěĺëü˙í
24420	1194	130511	NONE_6184_ACHILLES	C_NPC.NAME	C_NPC.NAME	Ахилл	Ŕőčëë
24421	1195	130516	NONE_7005_VIGO	C_NPC.NAME	C_NPC.NAME	Виго	Âčăî
24422	1195	130521	NONE_7017_ARTARIA	C_NPC.NAME	C_NPC.NAME	Артария	Ŕđňŕđč˙
24434	1212	130693	NOV_615_NOVIZE	C_NPC.NAME	C_NPC.NAME	Рэм	Đýě
24455	1240	130924	PAL_1870_MELHIOR	C_NPC.NAME	C_NPC.NAME	Мельхиор	Melchior
24485	1347	132144	PAL_6050_KENDRIK	C_NPC.NAME	C_NPC.NAME	Кендрик	Ęĺíäđčę
24486	1355	132178	PAL_6058_RITTER	C_NPC.NAME	C_NPC.NAME	Инструктор	Číńňđóęňîđ
24487	1362	132213	RTN_EXITWILLAGE_6065	C_NPC.NAME	C_NPC.NAME	Герард	Ăĺđŕđä
24488	1362	132216	RTN_FOLLOWTOCAMP_6065	C_NPC.NAME	C_NPC.NAME	Герард	Ăĺđŕđä
24489	1362	132219	RTN_BDTCAMP_6065	C_NPC.NAME	C_NPC.NAME	Герард	Ăĺđŕđä
24490	1377	132283	PAL_6080_BONVIAN	C_NPC.NAME	C_NPC.NAME	Лорд Бонвиан	Ëîđä Áîíâčŕí
24491	1380	132302	PAL_6083_BARDOK	C_NPC.NAME	C_NPC.NAME	Бардок	Áŕđäîę
24492	1387	132331	PAL_6090_RITTER	C_NPC.NAME	C_NPC.NAME	Рыцарь-бандит	Đűöŕđü-áŕíäčň
24493	1389	132340	PAL_6092_RITTER	C_NPC.NAME	C_NPC.NAME	Рыцарь-бандит	Đűöŕđü-áŕíäčň
24494	1392	132353	PAL_6095_RITTER	C_NPC.NAME	C_NPC.NAME	Рыцарь-бандит	Đűöŕđü-áŕíäčň
24495	1397	132374	PAL_6100_RITTER	C_NPC.NAME	C_NPC.NAME	Рыцарь-бандит	Đűöŕđü-áŕíäčň
24496	1405	132407	PAL_7000_MARRIC	C_NPC.NAME	C_NPC.NAME	Марик	Ěŕđčę
24497	1405	132413	PAL_7001_SCHMELZER	C_NPC.NAME	C_NPC.NAME	Плавильщик	Ďëŕâčëüůčę
24498	1405	132420	PAL_7002_WACHE	C_NPC.NAME	C_NPC.NAME	Стражник	Strażnik
24499	1405	132425	PAL_7004_MARCON	C_NPC.NAME	C_NPC.NAME	Маркон	Ěŕđęîí
24500	1405	132433	PAL_7006_JUSTUS	C_NPC.NAME	C_NPC.NAME	Юстус	Ţńňóń
24502	1430	132768	PAL_9117_ANHEIM	C_NPC.NAME	C_NPC.NAME	Анхейм	Anheim
24503	1432	132876	PAL_9119_GALIEN	C_NPC.NAME	C_NPC.NAME	Жальен	Jalien
24504	1435	132895	PAL_9122_FERDINAND	C_NPC.NAME	C_NPC.NAME	Фердинанд	Ferdinand
24505	1436	132902	PAL_9123_SANDRO	C_NPC.NAME	C_NPC.NAME	Сандро	Sandro
24506	1458	133043	PAL_9145_GURTZ	C_NPC.NAME	C_NPC.NAME	Гурц	Gurtz
24508	1469	133111	PAL_9156_REMAN	C_NPC.NAME	C_NPC.NAME	Реман	Reman
24539	1570	134179	PC_AERO	C_NPC.NAME	C_NPC.NAME	Дениел	Äĺíčĺë
24540	1570	134183	PC_HERO_DF	C_NPC.NAME	C_NPC.NAME	Я	ß
24553	1582	134358	BAU_40_ONAR	C_NPC.NAME	C_NPC.NAME	Онар	Onar
24554	1582	134368	BAU_41_DOYLE	C_NPC.NAME	C_NPC.NAME	Дейл	Äĺéë
24555	1582	134378	BAU_42_NATAN	C_NPC.NAME	C_NPC.NAME	Натан	Natan
24556	1582	134386	BAU_45_DERG	C_NPC.NAME	C_NPC.NAME	Дерг	Äĺđă
24557	1582	134391	BAU_46_WASILI	C_NPC.NAME	C_NPC.NAME	Василий	Wasili
24558	1582	134397	BAU_47_MARIA	C_NPC.NAME	C_NPC.NAME	Мария	Maria
24559	1582	134406	BAU_48_BODO	C_NPC.NAME	C_NPC.NAME	Бодо	Bodo
24560	1582	134412	BAU_49_GUNNAR	C_NPC.NAME	C_NPC.NAME	Гуннар	Gunnar
24561	1582	134422	BAU_50_PEPE	C_NPC.NAME	C_NPC.NAME	Пепе	Pepe
24562	1582	134432	BAU_51_THEKLA	C_NPC.NAME	C_NPC.NAME	Текла	Thekla
24563	1582	134443	VLK_52_KHALED	C_NPC.NAME	C_NPC.NAME	Калед	Khaled
24564	1582	134453	VLK_53_MIKE	C_NPC.NAME	C_NPC.NAME	Майк	Mike
24565	1582	134462	MIL_60_PECK	C_NPC.NAME	C_NPC.NAME	Пек	Peck
24566	1582	134469	MM_GM_01	C_NPC.NAME	C_NPC.NAME	Мастер	Mistrz
24640	1675	136536	SLD_830_ALVARES	C_NPC.NAME	C_NPC.NAME	Альварес	Alvares
24641	1676	136547	SLD_831_ENGARDO	C_NPC.NAME	C_NPC.NAME	Энгардо	Engardo
24642	1676	136558	SLD_832_FLT_AMUS	C_NPC.NAME	C_NPC.NAME	Амус	Ŕěóń
24645	1679	136577	SLD_6173_AARON	C_NPC.NAME	C_NPC.NAME	Аарон	Ŕŕđîí
24646	1679	136584	SLD_6174_DALE	C_NPC.NAME	C_NPC.NAME	Дейл	Äĺéë
24647	1679	136595	SLD_6175_EVERALDO	C_NPC.NAME	C_NPC.NAME	Эверальдо	Ýâĺđŕëüäî
24648	1679	136600	SLD_6176_GASTON	C_NPC.NAME	C_NPC.NAME	Гастон	Ăŕńňîí
24649	1679	136607	SLD_6177_KOSTILIO	C_NPC.NAME	C_NPC.NAME	Костилио	Ęîńňčëčî
24650	1679	136612	SLD_6178_LANDO	C_NPC.NAME	C_NPC.NAME	Ландо	Ëŕíäî
24667	1740	137007	STRF_7007_LUKAS	C_NPC.NAME	C_NPC.NAME	Лукас	Ëóęŕń
24668	1740	137012	STRF_7008_MATTHAUS	C_NPC.NAME	C_NPC.NAME	Маттеус	Ěŕňňĺóń
24669	1740	137016	STRF_7009_JOHANNES	C_NPC.NAME	C_NPC.NAME	Йоханнес	Éîőŕííĺń
24670	1740	137020	STRF_7010_JONA	C_NPC.NAME	C_NPC.NAME	Йона	Éîíŕ
24671	1740	137024	STRF_7011_THOMAS	C_NPC.NAME	C_NPC.NAME	Томас	Thomas
24672	1740	137028	STRF_7012_GABRIEL	C_NPC.NAME	C_NPC.NAME	Габриэль	Ăŕáđčýëü
24673	1740	137032	STRF_7013_NORA	C_NPC.NAME	C_NPC.NAME	Нора	Íîđŕ
24902	2060	141094	MIL_6149_DRAGAN	C_NPC.NAME	C_NPC.NAME	Драган	Äđŕăŕí
24980	2153	142175	GOBBO_WARRIOR_BOSS	C_NPC.NAME	C_NPC.NAME	Вождь гоблинов	Âîćäü ăîáëčíîâ
25001	2155	142223	ZUFALLS_KEILER	C_NPC.NAME	C_NPC.NAME	Чавкающий секач	Warczący dzik
25072	2167	142424	ZUFALLS_BLUTFLIEGE	C_NPC.NAME	C_NPC.NAME	Лесной шершень	Krwiopijca leśny
25073	2167	142425	ZUFALLS_BLUTFLIEGE2	C_NPC.NAME	C_NPC.NAME	Лесной шершень	Krwiopijca leśny
25074	2167	142426	ZUFALLS_BLUTFLIEGE3	C_NPC.NAME	C_NPC.NAME	Лесной шершень	Krwiopijca leśny
25127	2171	142542	MST_DEFAULT_DRACONIANIRDORATH	C_NPC.NAME	C_NPC.NAME	Человек-ящер	Jaszczuroczłek
25128	2171	142543	MST_DEFAULT_DRACONIANSHAMAN	C_NPC.NAME	C_NPC.NAME	Шаман ящеров	Řŕěŕí ˙ůĺđîâ
25129	2171	142544	DRACONIANSHAMAN_IRD	C_NPC.NAME	C_NPC.NAME	Шаман ящров Гросшх	Řŕěŕí ˙ůđîâ Ăđîńřő
25130	2171	142545	MST_DEFAULT_UNDEADDRACONIAN	C_NPC.NAME	C_NPC.NAME	Неупокоенный человек-ящер	Íĺóďîęîĺííűé ÷ĺëîâĺę-˙ůĺđ
25131	2171	142549	MST_DEFAULT_SCHRAT	C_NPC.NAME	C_NPC.NAME	Леший	Ëĺřčé
25185	2182	142671	YGIANT_BUG_ARVID1	C_NPC.NAME	C_NPC.NAME	Молодой полевой хищник	Ěîëîäîé ďîëĺâîé őčůíčę
25186	2182	142672	YGIANT_BUG_ARVID2	C_NPC.NAME	C_NPC.NAME	Молодой полевой хищник	Ěîëîäîé ďîëĺâîé őčůíčę
25204	2184	142704	MST_DEFAULT_GOBBO_HOOD	C_NPC.NAME	C_NPC.NAME	Гоблин в колпаке	Ăîáëčí â ęîëďŕęĺ
25205	2184	142708	MST_DEFAULT_RATMAN	C_NPC.NAME	C_NPC.NAME	Крысолюд	Ęđűńîëţä
25206	2184	142712	RATMAN_OLD	C_NPC.NAME	C_NPC.NAME	Старый крысолюд	Ńňŕđűé ęđűńîëţä
25207	2184	142713	RATMAN_MIS_1	C_NPC.NAME	C_NPC.NAME	Крысолюд Ральфа	Ęđűńîëţä Đŕëüôŕ
25208	2184	142714	RATMAN_MIS_2	C_NPC.NAME	C_NPC.NAME	Крысолюд Ральфа	Ęđűńîëţä Đŕëüôŕ
25209	2184	142715	RATMAN_MIS_3	C_NPC.NAME	C_NPC.NAME	Крысолюд Ральфа	Ęđűńîëţä Đŕëüôŕ
25210	2184	142716	RATMAN_MIS_4	C_NPC.NAME	C_NPC.NAME	Крысолюд Ральфа	Ęđűńîëţä Đŕëüôŕ
25211	2184	142717	RATMAN_MIS_5	C_NPC.NAME	C_NPC.NAME	Крысолюд Ральфа	Ęđűńîëţä Đŕëüôŕ
25221	2187	142736	GOBBO_WARRIOR_BOSS_HARD	C_NPC.NAME	C_NPC.NAME	Вождь гоблинов	Âîćäü ăîáëčíîâ
25230	2188	142763	HARPIE_DEMON	C_NPC.NAME	C_NPC.NAME	Драконья гарпия	Äđŕęîíü˙ ăŕđďč˙
25231	2188	142764	HARPIE_DEMON_HARD	C_NPC.NAME	C_NPC.NAME	Драконья гарпия	Äđŕęîíü˙ ăŕđďč˙
25232	2188	142765	HARPIE_BOSS	C_NPC.NAME	C_NPC.NAME	Королева гарпий	Ęîđîëĺâŕ ăŕđďčé
25233	2188	142766	HARPIE_BOSS_HARD	C_NPC.NAME	C_NPC.NAME	Королева гарпий	Ęîđîëĺâŕ ăŕđďčé
25234	2188	142767	MST_DEFAULT_AMSEL	C_NPC.NAME	C_NPC.NAME	Черный дрозд	×ĺđíűé äđîçä
25255	2190	142825	LURKER_ICE_GOMER	C_NPC.NAME	C_NPC.NAME	Снежный луркер	Ńíĺćíűé ëóđęĺđ
25259	2190	142844	LURKER_BOSS	C_NPC.NAME	C_NPC.NAME	Шныг-вожак	Říűă-âîćŕę
25260	2190	142845	MST_DEFAULT_LURKER_HARD	C_NPC.NAME	C_NPC.NAME	Луркер	Topielec
25261	2190	142846	LURKER_BOSS_HARD	C_NPC.NAME	C_NPC.NAME	Шныг-вожак	Říűă-âîćŕę
25262	2190	142847	ZUFALLS_LURKER5	C_NPC.NAME	C_NPC.NAME	Матерый луркер	Dojrzały topielec
25263	2190	142848	ZUFALLS_LURKER6	C_NPC.NAME	C_NPC.NAME	Матерый луркер	Dojrzały topielec
25264	2190	142849	ZUFALLS_LURKER7	C_NPC.NAME	C_NPC.NAME	Матерый луркер	Dojrzały topielec
25265	2190	142850	MST_DEFAULT_BULMOGG	C_NPC.NAME	C_NPC.NAME	Булмог	Áóëěîă
25273	2192	142874	YOUNG_MINECRAWLER	C_NPC.NAME	C_NPC.NAME	Молодой ползун	Ěîëîäîé ďîëçóí
25287	2192	142923	MST_DEFAULT_UNTERWELTCRAWLERKAP6	C_NPC.NAME	C_NPC.NAME	Демонический подземный ползун	Äĺěîíč÷ĺńęčé ďîäçĺěíűé ďîëçóí
25301	2194	142964	MST_DEFAULT_UNTERWELTMINECRAWLERWARRIORKAP6	C_NPC.NAME	C_NPC.NAME	Демонический подземный ползун-воин	Äĺěîíč÷ĺńęčé ďîäçĺěíűé ďîëçóí-âîčí
25306	2195	142990	MOLERAT_ICE	C_NPC.NAME	C_NPC.NAME	Снежный кротокрыс	Ńíĺćíűé ęđîňîęđűń
25308	2195	142992	MST_DEFAULT_ADARMOSMOLERAT	C_NPC.NAME	C_NPC.NAME	Серый кротокрыс	Szary kretoszczur
25317	2195	143022	ZUFALLS_MOLERAT_ANFANG	C_NPC.NAME	C_NPC.NAME	Кротокрыс - сюрприз	Kretoszczur - ńţđďđčç
25384	2198	143180	ZUFALLS_SCAVENGER_ANFANG	C_NPC.NAME	C_NPC.NAME	Кровавый падальщик	Ęđîâŕâűé ďŕäŕëüůčę
25385	2198	143181	MST_DEFAULT_MOUNTAIN_SCAVENGER	C_NPC.NAME	C_NPC.NAME	Горный падальщик	Ăîđíűé ďŕäŕëüůčę
25386	2198	143185	MST_DEFAULT_MOUNTAIN_OLDSCAVENGER	C_NPC.NAME	C_NPC.NAME	Старый падальщик	Stary ścierwojad
25403	2200	143253	SHADOWBEAST_ARMOR	C_NPC.NAME	C_NPC.NAME	Бронированный мракорис	Áđîíčđîâŕííűé ěđŕęîđčń
25404	2200	143254	SHADOWBEAST_DARK	C_NPC.NAME	C_NPC.NAME	Пещерный мракорис	Ďĺůĺđíűé ěđŕęîđčń
25405	2200	143255	SHADOWBEAST_HARD	C_NPC.NAME	C_NPC.NAME	Матерый мракорис	Ěŕňĺđűé ěđŕęîđčń
25406	2200	143256	SHADOWBEAST_MAGIC	C_NPC.NAME	C_NPC.NAME	Магический мракорис	Ěŕăč÷ĺńęčé ěđŕęîđčń
25407	2200	143260	YSHADOWBEAST	C_NPC.NAME	C_NPC.NAME	Молодой мракорис	Młody cieniostwór
25408	2200	143261	SHADOWBEAST_BOSS	C_NPC.NAME	C_NPC.NAME	Мракорис альбинос	Ěđŕęîđčń ŕëüáčíîń
25409	2200	143262	MST_DEFAULT_TARROK	C_NPC.NAME	C_NPC.NAME	Таррок	Tarrok
25417	2201	143280	SHADOWBEAST_BOSS_HARD	C_NPC.NAME	C_NPC.NAME	Скелет альбиноса	Ńęĺëĺň ŕëüáčíîńŕ
25422	2202	143321	HURT_SHEEP	C_NPC.NAME	C_NPC.NAME	Раненная овца	Đŕíĺííŕ˙ îâöŕ
25480	2203	143499	MST_DEFAULT_DUNGEON_SKELETON	C_NPC.NAME	C_NPC.NAME	Скелет защитник	Ńęĺëĺň çŕůčňíčę
25485	2203	143509	SARKERAS_SKELETON	C_NPC.NAME	C_NPC.NAME	Малый скелет	Ěŕëűé ńęĺëĺň
25486	2203	143510	MST_SKELETON_WARRIOR	C_NPC.NAME	C_NPC.NAME	Скелет-воин	Szkielet-wojownik
25487	2203	143511	MST_SKELETON_WARRIOR_DARK	C_NPC.NAME	C_NPC.NAME	Демонический скелет-воин	Demoniczny szkielet-wojownik
25500	2204	143538	SKELETON_LORD_MAYA	C_NPC.NAME	C_NPC.NAME	Древний воин зодчих	Äđĺâíčé âîčí çîä÷čő
25503	2204	143541	SKELETON_LORD_CRYPTE	C_NPC.NAME	C_NPC.NAME	Скелет воин	Ńęĺëĺň âîčí
25504	2204	143542	WAECHTERSKEL_01	C_NPC.NAME	C_NPC.NAME	Проклятый древний	Ďđîęë˙ňűé äđĺâíčé
25505	2204	143545	WAECHTERSKEL_02	C_NPC.NAME	C_NPC.NAME	Проклятый древний	Ďđîęë˙ňűé äđĺâíčé
25506	2204	143548	WAECHTERSKEL_03	C_NPC.NAME	C_NPC.NAME	Проклятый древний	Ďđîęë˙ňűé äđĺâíčé
25509	2205	143555	SOUL_GHOST_NOINV	C_NPC.NAME	C_NPC.NAME	Душа	Dusza
25523	2209	143826	GRIMBALD_SNAPPER1	C_NPC.NAME	C_NPC.NAME	Стайный снеппер	Ńňŕéíűé ńíĺďďĺđ
25524	2209	143827	GRIMBALD_SNAPPER2	C_NPC.NAME	C_NPC.NAME	Стайный снеппер	Ńňŕéíűé ńíĺďďĺđ
25525	2209	143828	GRIMBALD_SNAPPER3	C_NPC.NAME	C_NPC.NAME	Стайный снеппер	Ńňŕéíűé ńíĺďďĺđ
25546	2209	143849	ZUFALLS_SNAPPER	C_NPC.NAME	C_NPC.NAME	Тропический снеппер	Tropikalny zębacz
25578	2211	143952	YSANDWURM_NATURWORLD	C_NPC.NAME	C_NPC.NAME	Молодой песчаный червь	Młody piaskowy robak
25579	2211	143953	LINDWURM	C_NPC.NAME	C_NPC.NAME	Линд червь	Ëčíä ÷ĺđâü
25580	2211	143957	MST_DEFAULT_WAECHTER	C_NPC.NAME	C_NPC.NAME	Шестирукий страж	Řĺńňčđóęčé ńňđŕć
25581	2211	143961	MST_DEFAULT_SUMPFLAUFER	C_NPC.NAME	C_NPC.NAME	Клыкач-бегунок	Ęëűęŕ÷-áĺăóíîę
25597	2214	144001	SCHILDKROETE_V1	C_NPC.NAME	C_NPC.NAME	Тропическая черепаха	Ňđîďč÷ĺńęŕ˙ ÷ĺđĺďŕőŕ
25632	2217	144072	BLACKWOLF_BOSS	C_NPC.NAME	C_NPC.NAME	Вожак стаи	Âîćŕę ńňŕč
25633	2217	144073	BLACKWOLF_BOSS_HARD	C_NPC.NAME	C_NPC.NAME	Вожак стаи	Âîćŕę ńňŕč
25668	2219	144171	ZUFALLS_WOLF	C_NPC.NAME	C_NPC.NAME	Светлый волк	Jasny wilk
25669	2219	144172	ZUFALLS_WOLF2	C_NPC.NAME	C_NPC.NAME	Светлый волк	Jasny wilk
25670	2219	144173	ZUFALLS_WOLF3	C_NPC.NAME	C_NPC.NAME	Светлый волк	Jasny wilk
25671	2219	144174	ZUFALLS_WOLF4	C_NPC.NAME	C_NPC.NAME	Светлый волк	Jasny wilk
25756	2220	144383	RAVENZOMBIE	C_NPC.NAME	C_NPC.NAME	Зомби Бладвина	Çîěáč Áëŕäâčíŕ
25757	2220	144405	MST_DEFAULT_ZOMBIE_OC	C_NPC.NAME	C_NPC.NAME	Болотный зомби-защитник	Bagienny zombie-strażnik
26043	2228	144821	UNDEADORCSHAMAN_PRIEST	C_NPC.NAME	C_NPC.NAME	Первосвященник	Ďĺđâîńâ˙ůĺííčę
26056	2344	144999	DIA_PRETRADE	C_INFO.DESCRIPTION	C_INFO.DESCRIPTION	(заплатить торговый налог для пополнения товара)	(çŕďëŕňčňü ňîđăîâűé íŕëîă äë˙ ďîďîëíĺíč˙ ňîâŕđŕ)
26057	-1	39540	DIA_PRETRADE_INFO	"AI_OUTPUT(OTHER,SELF,""DIA_preTRADE_15_00"")"	SUBTITLE	У тебя есть новые товары?	Ó ňĺá˙ ĺńňü íîâűĺ ňîâŕđű?
26058	-1	39540	DIA_PRETRADE_INFO	"AI_OUTPUT(SELF,OTHER,""DIA_preTRADE_09_01"")"	SUBTITLE	Недавно появились. Если заплатишь торговый налог - быстрее обновлю товар.	Íĺäŕâíî ďî˙âčëčńü. Ĺńëč çŕďëŕňčřü ňîđăîâűé íŕëîă - áűńňđĺĺ îáíîâëţ ňîâŕđ.
26059	2344	145002	DIA_PRETRADE_INFO	CONCATSTRINGS.PAR0	INFO_ADDCHOICE.PAR1	Заплатить	Çŕďëŕňčňü 
26060	2344	145003	DIA_PRETRADE_INFO	CONCATSTRINGS.PAR1	INFO_ADDCHOICE.PAR1	золотых.	 złota.
26061	2344	145004	DIA_PRETRADE_INFO	PRINT.PAR0	PRINT.PAR0	Распакуйте кошельки для оплаты наличными	Đŕńďŕęóéňĺ ęîřĺëüęč äë˙ îďëŕňű íŕëč÷íűěč
26073	2353	145541	B_GIVEDEATHKARMA	PRINTUP._TEXT_	PRINTSCREEN.PAR0	Белиара забавляет ваш энтузиазм.	Beliar jest rozbawiony twoim entuzjazmem.
26074	2353	145542	B_GIVEDEATHKARMA	PRINTUP._TEXT_	PRINTSCREEN.PAR0	Белиара забавляет ваш энтузиазм.	Beliar jest rozbawiony twoim entuzjazmem.
26075	2353	145543	B_GIVEDEATHKARMA	PRINTUP._TEXT_	PRINTSCREEN.PAR0	Душа обрела покой.	Dusza jest spokojna.
26076	2354	145545	B_CHECKDEADNPCS_AW_ZEN	B_SUCCESSMISSION.LASTNODE	LOG_ADDENTRY.PAR1	Полагаю, что теперь Сеньян никому не сможет рассказать мою тайну. Оно и к лучшему!	Myślę, że teraz Senyan nie może nikomu zdradzić mojego sekretu. Tak będzie najlepiej!
26077	2354	145546	B_CHECKDEADNPCS_AW_ZEN	B_FAILMISSION.LASTNODE	LOG_ADDENTRY.PAR1	Сеньян мертв и наше с ним сотрудничество безвременнно подошло к концу. Кто-то слишком поторопился его убрать...	Senyan nie żyje, a nasza współpraca z nim zakończyła się przedwcześnie. Ktoś zbyt pochopnie go usunął...
26078	2354	145547	B_CHECKDEADNPCS_AW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Осталось обрадовать Скипа...	Wszystko, co pozostało do zrobienia, to uszczęśliwić Skipa...
26079	2354	145548	B_CHECKDEADNPCS_AW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Стоит внимательно осмотреть брюхо сытого болотожора.	Warto dokładnie obejrzeć brzuch tego sytego błotnego węża.
26080	2354	145549	B_CHECKDEADNPCS_AW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я убил верховного шамана орды - Варраг-Шатана.	Zabiłem najwyższego szamana hordy, Varrag-Shatana.
26081	2354	145550	B_CHECKDEADNPCS_AW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я убил верховного шамана орды - Варраг-Казорга.	Zabiłem najwyższego szamana hordy, Varrag-Kazorga.
26082	2354	145551	B_CHECKDEADNPCS_AW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я убил верховного шамана орды - Варраг-Хашора в храме целителей.	Zabiłem najwyższego szamana hordy, Varrag-Hashora, w świątyni uzdrowicieli.
26083	2354	145552	B_CHECKDEADNPCS_AW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я убил верховного шамана орды - Варраг-Назула в лагере бандитов.	Zabiłem najwyższego szamana hordy, Varrag-Nazula, w obozie bandytów.
26084	2354	145553	B_CHECKDEADNPCS_AW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я убил верховного шамана орды - Варраг-Хаташа возле храма ученых.	Zabiłem najwyższego szamana hordy, Varrag-Khatasha, w pobliżu świątyni uczonych.
26085	2354	145554	B_CHECKDEADNPCS_AW_ZEN	B_LOGENTRY.ENTRY	LOG_ADDENTRY.PAR1	Я убил одного из клана предводителей орды - Ур-Катана.	Zabiłem jednego z przywódców klanu hordy, Ur-Katana.
26086	2354	145562	B_CHECKDEADNPCS_AW_ZEN	PRINTCENTER._TEXT_	PRINTSCREEN.PAR0	Сюда вам рано!	Nie możesz tu wejść!
26087	2354	145563	B_CHECKDEADNPCS_AW_ZEN	PRINTCENTER._TEXT_	PRINTSCREEN.PAR0	Поговорите с двумя охранниками.	Ďîăîâîđčňĺ ń äâóě˙ îőđŕííčęŕěč.
26088	2355	145568	B_CHECKDEADNPCS_DES_ZEN	CONCATSTRINGS.PAR0	PRINTSCREEN.PAR0	Убито пустынных разбойников:	Zabici pustynni bandyci: 
26089	2355	145569	B_CHECKDEADNPCS_DES_ZEN	CONCATSTRINGS.PAR1	PRINTSCREEN.PAR0	из 7	 z 7
